Word,Meaning
nearly,nesten
nearside,venstre side
nearsighted,nærsynt
neat,"fiks, ryddig, ublandet, ordentlig"
neccessary,nødvendig
necessary,påkrevd
necessity,nødvendighet
neck,hals
necklace,halsbånd
necktie,slips
need,"trenge, nød, behøve, behov"
needle,"nål, knappenål"
needless,unødvendig
needlework,"søm, håndarbeid"
needy,trengende
negative,"nektelse, negativ, nektende"
neglect,"tilsidesette, forsømme, forsømmelse"
negligence,skjødesløshet
negligent,skjødesløs
negotiable,omsettelig
negotiate,"omsette, forandle"
negotiation,forhandling
negotiator,forhandler
negro,Neger
negroes,Negrer
neigh,"knegge, vrinske, vrinsk"
neighbor,nabo
neighborhood,omgivelse
neighbour,"nabo, nabo"
neighbourhood,"naboskap, nabolag"
neighbouring,"nabo-, omkringliggende"
neiter - nor,hverken - eller
neither,"verken, ingen"
nephew,nevø
nerve,"frekkhet, nerve"
nerve-racking,enerverende
nervous,"nerve-, nervøs"
nervous breakdown,nervesammenbrudd
nervousness,nervøsitet
nest,reir
nestle,ligge lunt og trygt
net,"fange, garn, sette garn i, netto, nett"
netting,"garnbinding, nett"
nettle,"ergre, nesle"
nettlerash,elveblest
network,nettverk
neuter,"intetkjønn, intetjønnsord"
neutral,nøytral
neutrality,nøytralitet
neutralize,nøytralisere
never,aldri
nevertheless,"allikevel, ikke desto mindre"
new,"ny, fersk"
new year,nyttår
new year's eve,nyttårsaften
newfound respect,nyvunnet respekt
newly,"nettopp, nylig, ny-"
newly established,nystiftede
news,"nyhet, nyheter, etterretning"
news agency,telegrambyrå
news clip,avisutklipp
newspaper,"avis, tidsskrift"
newsstand,aviskiosk
next,"neste, deretter, nærmest, påfølgende"
next to,"ved siden av, nest etter"
nib,"pennesplit, spiss"
nibble,liten bit
nibble at,bite forsiktig i
nice,"hyggelig, grei, tiltalende, kjekk, sympatisk, fin"
nicely,"fint, bra"
nicety,"liten detalj, nøyaktighet"
nick,"snitt, stjele, kutt"
nickel,nikkel
nickname,klengenavn
niece,niese
niggardly,knuslete
night,"natt, kveld"
nightcap,kveldsdrink
nightingale,nattergal
nightly,"hver natt, nattlig"
nightmare,mareritt
nightshade,søtvier
nil,null
nimble,"kvikk, rask"
nine,ni
ninepins,kjeglespill
nineteen,nitten
nineteenth,nittende
ninetieth,nittiende
ninety,nitti
ninth,niende
nippers,knipetang
nipple,"nippel, brystvorte"
nitre,salpeter
nitrogen,nitrogen
nitrous,salpeterholdig
nitwit,tåpelig person
no,"ikke, ne"
no one,ingen
no trespassing,adgang forbudt
nobility,adel
noble,"adelig, fornem, edel"
nobleman,adelsmann
nobody,ingen
nocturnal,natt-
nod,"nikke, blunde, nikk"
nodular,knuteaktig
noise,"larm, støy. bråk"
noiseless,lydløs
noisenuisance,støyplage
noisy,"bråkete, støyende"
nominal,nominell
nominate,"nominere, utnevne, innstille"
nomination,nominasjon
nominee,kandidat
non-,ikke-
non-fiction,faglitteratur
non-iron,strykefri
non-toxic,giftfri
noncomformist,dissenter
noncommittal,"uforpliktende, diplomatisk"
nondescript,ubestemmelig
none,"ikke noe, ingen, ingenting"
nonsense,"sludder, vås, tull"
noon,middag
noonday,middagstid
noose,"rennesnare, løkke"
nor,heller ikke
nordic,Nordisk
norm,"norm, regel"
normal,normal
norse,"norrøn, nordisk"
north,"nordover, nord"
northern,nordlig
northward,"nordover, nordlig"
norway,Norge
norwegian,"Nordmann, Norsk"
nose,"nese, teft, snute"
nosebleed,neseblødning
nosey,nysgjerrig
nostalgia,"nostalgi, hjemmelengsel"
nostalgic,nostalgisk
nostril,nesebor
nosy,nyskjerrig
not,ikke
not till,"først, ikke før"
notable,bemerkelsesverdig
notably,særlig
notation,"notesystem, tegnsystem"
notch,"lage hakk i, hakk"
note,"lite brev, nota, note, notere, merknad, seddel"
note book,notisbok
note down,notere
nothing,"ingenting, intet"
notice,"varsel, oppsigelse, notis, melding, oppslag"
notice-board,oppslagstavle
noticeable,merkbar
notification,"melding, påmelding"
notification period,påmeldingsfrist
notify,underrette
notion,"begrep, anelse, idè"
notorious,beryktet
notoriously,som kjent
notwithstanding,"til tross for, ikke desto mindre"
nought,null
noun,substantiv
nourish,"ernære, nære"
nourishing,ernærende
nourishment,næring
novel,roman
novelist,romanforfatter
novelty,nyhet
november,november
novice,"novise, nybegynner"
now,nå
now and then,"innimellom, iblant"
nowadays,nå til dags
nowhere,ingensteds
nowhere near,ikke på langt nær
nozzle,munstykke
nuance,brytning
nuclear,"kjerne-, atom-"
nuclear power station,atomkraftverk
nuclear waste,atomavfall
nude,naken
nudge,"dytte til, lite dytt, dytt"
nugget,gullklump
nuisance,besværlighet
null,ugyldig
nullify,erklære ugyldig
numb,"nummen, følelsesløs"
number,"nummer, tall, nummerere, antall"
numberplate,nummerskilt
numeral,tall
numerical,tall-
numerically,tallmessig
numerous,tallrik
nun,nonne
nuptial,"ekteskapelig, bryllups-"
nurse,"pleie, sykepleier, stelle, amme"
nursery,"barneværelse, planteskole"
nut,"nøtt, mutter"
nutcrackers,nøtteknekker
nutmeg,muskat
nutrient,"nærings-, næringsmiddel"
nutrition,ernæring
nutritional,"ernærings-, nærings-"
nutritious,nærende
nuts,"gal, sprø"
nutshell,nøtteskall
nuzzle,gni nesen mot
nylon,nylon
nå og da,iblant
oak,eik
oakum,drev
oar,åre
oarsman,roer
oasis,oase
oath,"ed, banning"
oatmeal,havremel
oats,havre
obedience,lydighet
obedient,lydig
obesity,fedme
obey,"adlyde, adlyd"
obituary,nekrolog
obituary notice,dødsannonse
object,"objekt, gjenstand, innvende"
objection,innvending
objective,"målsetting, delmål, objektiv"
obligation,forpliktelse
obligatory,"obligatorisk, bindende"
oblige,"gjøre en tjeneste, tvinge"
obliging,"tjenstvillig, forekommende"
oblique,"skjev, skrå"
obliterate,utslette
oblivion,glemsel
oblong,avlang
obnoxious,ytterst ubehagelig
obscene,"uanstendig, slibrig, obskøn"
obscure,"dunkel, fordunkle, lite kjent, skjule"
obscurity,ubemerkethet
observable,iakttagbar
observance,overholdelse
observant,oppmerksom
observation,"bemerkning, iakttagelse"
observatory,observatorium
observe,"observere, legge merke til, iaktta"
observer,"observatør, iakttager"
obsess,"plage, besette"
obsession,"tvangsforestilling, besettelse"
obsessively,som besatt
obsolete,foreldet
obstacle race,hinderløp
obstetrician,fødselslege
obstinate,"sta, gjenstridig"
obstruct,"sperre, hindre"
obstruction,"hindring, blokkering"
obstructive,hindrende
obtain,"innhente, oppnå, få"
obtainable,"tilgjengelig, oppnåelig"
obtrusive,påtrengende
obvious,"selvinnlysende, klar, innlysende, selvsagt"
obviously,tydeligvis
occasion,"anledning, begivenhet"
occasionally,"av og til, innimellom"
occupation,"beskjeftigelse, yrke, okkupasjon"
occupational,"arbeids-, yrkes-"
occupy,"oppta, okkupere, innta, beskjeftige"
occur,"hende, forekomme, inntreffe"
occurence,"hendelse, forekomst"
ocean,hav
october,oktober
octopus,"blekksprut, akkar"
ocular,øye-
odd,"underlig, umake, enkelt, ulike, rar"
oddity,særhet
odds,"sjanser, odds"
odious,motbydelig
odometer,kilometerteller
odour,lukt
of,"om, av, fra"
of course,selvfølgelig
of various meanings,mangetydig
off,"bort, avsted, fri"
off the record,uoffisielt
off-line,frakoblet
offence,"forseelse, krenkelse"
offend,"fornærme, krenke"
offender,lovovertreder
offending,anstøtelig
offensive,"anstøtelig, offensiv"
offer,"utlove, tilbud, tilby"
offering,offergave
office,"embete, kontor"
officer,"tjenestemann, offiser, embetsmann, politimann"
official,"funksjonær, offisiell, embets-, tjeneste-"
officiate,"fungere, forrette"
offprint,særtrykk
offset,avstand
offshore,"til havs, på feltet, fralands-"
offspring,avkom
often,ofte
ogre,"uhyre, troll"
oh blast,pokker også
oh well,nåvel
oil,"olje, smøre"
oilcloth,voksduk
oildipper,oljepinne
oilfield,oljefelt
oilskin,oljelerret
oily,"slesk, oljet"
ointment,sårsalve
ok,greit
okay,god
old,gammel
old age,alderdom
old-fashioned,gammeldags
olive,"olivengrønn, oliven"
omelette,omelett
omen,"tegn, varsel"
ominous,illevarslende
omission,"utelatelse, unnlatelse"
omit,"utelate, la være, sløyfe"
omnipotent,allmektig
omniscient,allvitende
omnivorous,altetende
on,"ved, overfor, videre, med, ifølge, på, fra"
on and off,av og til
on hand,medbrakte
on one's way,underveis
on purpose,med hensikt
on the left,venstre
on the other hand,derimot
on the other side of,tvers over
on the premises,på stedet
on the radio,i radio
on the rebound,like etterpå
on the right,høyre
on the rocks,med is
on the staff,ansatt
on the way,underveis
on the whole,overhodet
on top,"oppe, ovenpå"
on trial,"på prøve, for retten"
on-line,direktekoblet
once,èn gang
once upon a time,det var en gang
one,"en, ett, en, man"
one another,hverandre
one hundred,hundre
one thousand,tusen
one-way street,enveiskjørt gate
one-way traffic,enveiskjøring
onerous,tung
oneself,"seg, selv"
onion,løk
onlooker,tilskuer
only,"rett og slett, bare, eneste"
onset,angrep
onto,"på, oppå"
onwards,fremover
ooze,slam
ooze out,sive ut
open,"fri, opp, innlede, åpenhjertig, åpen, åpne"
openhearted,åpenhjertig
opening,åpning
openly,åpenlyst
openminded,fordomsfri
openness,åpenhet
opera,opera
operate,"betjene, virke, operere"
operating funds,driftsmidler
operation,"drift, operasjon, inngrep"
operator,operatør
operetta,operette
opinion,"mening, oppfatning"
opinionated,"sta, påståelig"
opponent,"motstander, motspiller"
opportune,beleilig
opportunity,"anledning, sjanse"
oppose,"bestride, motsette seg, bekjempe"
opposed,motsatt
opposed to,mot
opposite,"motsatt, overfor"
opposition,"opposisjon, motstand"
oppress,undertrykke
oppression,"undertrykkelse, nedtrykthet"
oppressor,undertrykker
optical,"optisk, syns-"
optician,optiker
optics,optikk
option,"opsjon, forkjøpsrett, valg"
optional,valgfri
opulent,"overdådig, rik"
or,eller
or else,ellers
oral,muntlig
orange,"oransje, appelsin, orange, appelsin"
orange-coloured,oransje
oranges,appelsiner
orator,taler
oratory,veltalenhet
orb,kule
orbit,"gå i bane rundt, bane"
orchard,frukthage
orchestra,orkester
orchid,orkidè
ordain,ordinere
ordeal,ildprøve
order,"ordne, bud, ordre, anvisning, orden, bestilling"
orderly,"velordnet, ordonnans"
ordinal,ordenstall
ordinance,forordning
ordinary,"ordinær, vanlig"
ordinary man,menigmann
ordinary share,stamaksje
ordnance,artilleri
ore,"erts, malm"
organ,organ
organ (musical instrument),orgel
organic,organisk
organization,organisasjon
organize,organisere
organizer,arrangør
organizing,opplegg
orgy,orgie
orientation,orientering
orienteering,orientering
origin,"opphav, opprinnelse"
original,"original, opprinnelig"
originate,oppstå
originator,opphavsmann
ornament,"pryde, pryd"
ornamental,dekorativ
orphan,foreldreløs
orphanage,barnehjem
orthodox,"ortodoks, rettroende"
orthography,rettskrivning
oscillate,"pendle, svinge"
ostensibly,tilsynelatende
ostentatious,"brautende, prangende"
ostracized,"landsforvist, utstøtt"
ostrich,struts
other,"andre, annet, annen, øvrig"
otherwise,"ellers, for øvrig, annerledes"
otter,oter
ought to,"bør, burde"
ounce,unse
our,"våre, vår, vårt"
ours,"våre, vår, vårt"
ourselves,oss selv
out,"ute, framme, fremme, ut"
out of order,i uorden
out of place,malplassert
out of tune,ustemt
out-patient,poliklinisk pasient
out-patient clinic,poliklinikk
outbid,overby
outbreak,utbrudd
outcast,utstøtt
outcome,resultat
outcry,"ramaskrik, skrik"
outdated,foreldet
outdistance,"distansere, gå forbi"
outdoors,utendørs
outer,"ytter-, ytre"
outer cover,dekk
outer space,verdensrom
outfit,utstyr
outgoing,utadvent
outgrow,vokse fra
outing,utflukt
outlaw,fredløs
outlet,utløp
outlet (electric),"stikkontakt, kontakt"
outline,"utkast, disposisjon, omriss, angi hovedtrekkene"
outlive,overleve
outlook,utsikt
outnumber,tallmessig overlegen
output,"ytelse, utdata, ut-"
outrage,"voldshandling, fornærme grovt"
outrageous,"skandaløst, opprørende"
outrageously,svine
outrageously expensive,svinedyr
outright,"rent ut, likefrem"
outset,begynnelse
outside,"utvendig, utenfor, ytterside, utenfra"
outsider,utenforstående
outsize,stor størrelse
outskirts,utkant
outspoken,åpenhjertig
outstanding,"fremragende, utestående"
outward,"utover, ytre"
outweigh,oppveie
outwit,overliste
ovary,eggstokk
oven,stekeovn
ovenproof,ildfast
over,over
over again,om igjen
over here,hitover
overall,"generell, samlet, kjeledress"
overbearing,anmassende
overboard,over bord
overcast,overskyet
overcoat,"frakk, ytterfrakk"
overcome,"overvinne, overvelde"
overdo,overdrive
overdraft,overtrekking
overdraw,overtrekk
overdue,"forfallen, forsinket"
overdue notice,purring
overeat,forspise seg
overflow,"overløp, oversvømme, oversvømmelse, overflomme"
overgrown,"tilgrodd, forvokst"
overhaul,"overhale, etterse, overhaling"
overhead,"over, luft-"
overhead projector,overhead-fremviser
overhead valve,toppventil
overheads,faste utgifter
overhear,overhøre
overland,til lands
overload,"overlaste, overbelaste, overbelastning"
overlook,"ha utsikt over, overse"
overpowering,overveldende
overrate,overvurdere
overrule,forkaste
overseas,oversjøisk
oversight,forglemmelse
oversleep,forsove seg
overstrain,overanstrenge seg
overt,åpen
overtake,innhente
overthrow,kantre
overturn,velte
overvalue,overvurdere
overview,oversikt
overweight,"overvektig, overvekt"
overwhelm,overvelde
overwrought,overspent
owe,skylde
owing,"skyldig, utestående"
owl,ugle
own,"eget, egne, inrømme, egen, eie"
owner,"eier, innehaver"
ownership,eierforhold
ox,okse
oxen,okse
oxygen,oksygen
oyster,østers
ozone,ozon
ozonelayer,ozonlag
pace,"skritt, gå frem og tilbake, hastighet"
pacific,fredelig
pacific ocean,Stillehavet
pacifier,smokk
pacify,berolige
pack,"flokk, pakke, oppakning"
pack of cards,kortstokk
pack up,pakke sammen
package,"pakke, kolli"
packed,"pakket, emballert"
packed lunch,nistepakke
packet,pakke
packing,"emballasje, pakking, pakning"
pact,"pact, overenskomst"
pad,"polstre, vattere, pute"
padding,"vattering, stopp"
paddle,"padleåre, plaske, padle"
paddle steamer,hjuldamper
paddock,"hestehage, havnehage"
padlock,hengelås
pagan,"hedensk, hedning"
paganism,hedenskap
page,side
page boy,pikkolo
pager,personsøker
paid in,innbetaling
pail,spann
pain,"smerte, plage, gjøre vondt, pine"
painful,"smertefull, pinlig"
painkiller,smertestillende middel
painless,smertefri
painstaking,"flittig, omhyggelig"
paint,"maling, male, sminke, pensle"
painter,maler
painting,maleri
pair,"par, pare"
pal,kamerat
palace,slott
palatable,"velsmakende, spiselig"
palate,gane
pale,"blek, stake"
paling,plankegjerde
pall,likklede
pallet,"lastepall, halmmadrass"
palliative,smertestillende middel
pallid,"gusten, blek"
palm,"håndflate, palme"
palpable,"håndgripelig, følbar"
palpitation,banking
palpitations,hjertebank
palsy,lammelse
pampered,bortskjemt
pamphlet,"brosjyre, småtrykk"
pan,"panne, gryte"
pancake,pannekake
pancreas,bukspyttkjertel
pane,vindusrute
panel,"felt, instrumentbord, panel"
panic,"få panikk, panisk, panikk"
pansy,"homse, stemorsblomst"
pant,pese
panther,panter
panties,underbukse
pantry,"spiskammer, anretning"
pants,underbukser
papal,pavelig
paper,innlegg
paper clip,binders
paper streamers,serpentiner
paperback,"billigbok, uinnbundet bok"
papers,"papirer, legitimasjonspapirer"
par,pari
parachute,fallskjerm
parade,"parade, paradere"
paradise,paradis (Florø?)
paradoxical,paradoksal
paraffin-oil,parafin
paragraph,"artikkel, avsnitt"
parakeet,undulat
paralyse,lamme
paralysis,lammelse
paralytic,"lammet, lam"
paramount,meget viktig
paraphrase,"omskrive, omskrivning"
parasite,parasitt
parboil,halvkoke
parcel,pakke
parch,tørke ut
parchment,pergament
pardon,"tilgi, benåde, tilgivelse"
parent,"far, mor"
parentage,opphav
parental,foreldre-
parenthesis,parentes
parents,foreldre
parish,sogn
parishioner,sognebarn
park,"park, parkere"
parking,parkering
parking garage,parkeringsplass
parking place,parkeringsplass
parliament,parlament
parliamentarian,parlamentariker
parliamentary,parlamentarisk
parlour,dagligstue
parlourmaid,stuepike
parody,"parodi, parodiere, parodiere, parodi"
parole,parole
parrot,papegøye
parsley,persille
parsnip,pastinakk
parsomonious,gjerrig
parson,sogneprest
parsonage,prestegård
part,"dele, stemme, andel, del, rolle, bestanddel, ledd"
part-time,deltids-
partake,delta
partial,"partisk, delvis"
partiality,"forkjærlighet, partiskhet"
participate,delta
participation,deltakelse
particular,"særdeleshet, nøyeregnende, særskilt, spesiell"
particulars,detaljer
parting,"avskjeds-, skill, avskjed"
partisan,"partitilhenger, tilhenger, partisan"
partition,"skillevegg, deling"
partly,delvis
partner,"kompanjong, partner"
partnership,kompaniskap
partridge,"åkerhøne, rapphøne"
party,"part, selskap, parti"
pass,"passerseddel, føre, passere, bestå, fjellovergang"
pass away,"gå bort, dø"
pass out,miste bevisstheten
pass(mountain pass),pass
pass(the ball),passe
passable,farbar
passage,"gjennomfart, avsnitt, passasje, gang, overfart"
passed,bestått
passenger,passasjer
passing,"passering, flyktig"
passion,lidenskap
passionate,lidenskaplig
passive,passiv
passkey,hovednøkkel
passport,pass
passport control,passkontroll
past,"over, forbi, fortid"
past tense of rive,rev
paste,lime inn
pastime,tidsfordriv
pastoral,hyrde-
pastry,kakedeig
pasture,beite
pasty,"kjøttpostei, deigaktig"
pat,"klapp, klappe, glatte på"
patch,"flekk, lapp, lappe"
patchwork,lappverk
pate,hode
patent,"tydelig, patentere, patent"
patentee,patentinnehaver
paternal,faderlig
paternity,farskap
path,"bane, sti"
patience,"tålmodighet, kabal"
patient,"pasient, tålmodig"
patriot,patriot
patriotic,patriotisk
patriotism,patriotisme
patrol,"patruljere, patrulje"
patron,"stamgjest, beskytter"
patronize,"behandle nedlatende, beskytte"
patronizing,nedlatende
pattern,"mønster, forbilde"
paunch,vom
pause,ta en pause
pave,steinsette
pavement,"fortau, steinsetting"
paw,"pote, labb, plukke på, skrape"
pawn,"bonde, pant, pantsette"
pawnbroker,pantelåner
pay,"lønn, betale, lønne seg"
pay for,løse
pay for someone,spandere
pay ones respect,vise sin aktelse
payable,betalbar
paying,"lønnsom, betalende"
paying-in form,innbetalingsblankett
payment,"vederlag, innbetaling, betaling"
payment paid out,utbetaling
pea,ert
peace,"fred, ro"
peaceful,fredelig
peacefulness,fredfylthet
peach,fersken
pear,pære
pearl,perle
peas,erter
peasant,bonde
peat,torv
pedal,pedal
pedestrian,Fotgjenger
pedicure,"pedikyr, fotpleie"
pedigree,stamtavle
pedlar,dørselger
pee,pisse
peek,titt
peek at,ta en titt på
peel,"skall, skrelle"
peelings,skrell
peep,"titte, kikke, glimt, kvidre, pip"
peep-hole,glugge
peer,"adelsmann, likemann, stirre, like"
peerage,"adelsstand, adelstittel"
peevish,irritabel
pejury,mened
pellet,"hagl, pellet"
pelt,"kaste på, uberedt skinn"
pelvic,bekken-
pelvic fracture,bekkenbrudd
pelvis,bekken
pen,"skrive, kve, penn"
pen name,pseudonym
pen-knife,lommekniv
penal,straffe
penalty,"bot, straff"
pencil,blyant
pendant,anheng
pendent,hengende
pending,"i påvente av, ventende, ikke avgjort"
pendulum,pendel
penetrate,"gjennomtrenge, trenge igjennom, trenge inn i"
penetration,gjennomslag
penguin,pingvin
peninsula,halvøy
penitent,angerfull
penitential,bots-
pennant,vimpel
penniless,pengelens
pension,"pensjonat, pensjonere, pensjon"
pensioner,pensjonist
pentagon,femkant
penthouse,"takleilighet, leskur"
people,"man, folk, en, folk, mennesker"
pep,"pepp, futt"
pepper,"pepper, pepre, pepper"
pepper pot,pepperbøsse
perambulator,barnevogn
perceive,"oppfatte, sanse"
percentage,"prosent, provisjon"
perception,oppfatning
perceptive,observant
perch,"vagle, abbor"
percolate,sive
percolator,kaffetrakter
percussion (instruments),slagverk
perennial,"staude, flerårig"
perfect,"fullkommen, perfeksjonere, perfekt"
perfection,fullkommenhet
perforate,"gå hull på, gjennomhulle"
perform,"utføre, opptre, fremføre, oppfylle"
performance,"utførelse, prestasjon, forestilling"
performer,opptredende
perfume,parfyme
perhaps,kanskje
peril,fare
perilous,farlig
period,"periode, menstruasjon, punktum"
period of acclimatization,tilvenningsperiode
periodical,"periodisk, tidsskrift"
peripheral,"utenfor, ytre"
perish,"gå i oppløsning, omkomme"
perishable,lett bedervelig
perishables,ferskvarer
perk,ekstra fordel
perky,oppkvikket
permanence,varighet
permanent,"fast, varig"
permeate,"gjennomsyre, trenge gjennom"
permicious,"skadelig, ondartet"
permission,"tillatelse, lov"
permit,"tillate, skriftlig tillatelse"
permute,"bytte om, forandre rekkefølgen av"
perpetrate,"forøve, begå"
perpetual,"evig, vedvarende"
perpetuum mobile,evighetsmaskin
perplex,"forvirre, forvirret"
perplexity,forvirring
persecute,"plage, forfølge"
persecution,forfølgelse
persecutor,forfølger
perseverance,utholdenhet
persevere,"holde ut, fortsette"
persevering,"iherdig, utholdende"
persist,holde fast ved
persistent,"standhaftig, vedvarende"
person,person
personal,personlig
personality,personlighet
personification,personliggjøring
personify,personifisere
personnel,personale
perspective,perspektiv
perspicuous,anskuelig
perspiration,svette
perspire,svette
persuade,"overbevise, innbille, overtale"
persuasion,overtalelse
persuasive,overbevisende
pert,nesevis
pertain to,"høre med til, angå"
pertinent,relevant
perturb,forurolige
peruke,parykk
perusal,gjennomlesing
peruse,lese grundig igjennom
pervade,"gjennomtrenge, gjennomsyre"
pervasive,gjennomtrengende
perverse,"pervers, uriktig"
pervert,"forderve, pervers person"
pessary,pessar
pessimism,pessimisme
pessimistic,pessimistisk
pest,"plageånd, skadedyr"
pester,plage
pesticide,middel mot skadedyr
pestle,støter
pet,"yndling, kjærtegne, kjæledyr"
petition,"ansøke, bønnskrift, begjæring, protestskriv"
petrified,"stiv av redsel, forstenet"
petrify,"forstene, gjøre stiv av redsel"
petrol,bensin
petroleum,parafin
petticoat,underskjørt
pettiness,smålighet
petting,klining
petty,"ubetydelig, smålig"
pew,kirkestol
pewter,tinnvare
phantom,"spøkelse, fantom"
pharmaceutical,medisin
pharmacy,"farmasi, apotek"
phase,fase
phased,trinnvis
pheasant,fasan
phenomena,fenomen
phenomenon,fenomen
phial,medisinflaske
philanthropist,"filantrop, menneskevenn"
philatelist,frimerkesamler
philately,filateli
philological,filologisk
philology,filologi
philosopher,filosof
philosophy,filosofi
phlegm,"sinnsro, slim"
phlegmatic,flegmatisk
phone,"ringe, telefon"
phonethics,"lydlære, fonetikk"
phoney,"falsk, uekte"
photo,foto
photograph,"bilde, fotografi, fotografere"
photographer,fotograf
photography,fotografering
phrase,"vending, uttrykk, uttrykke, formulere, frase"
phrase book,parlør
physical,"kroppslig, fysisk"
physically challenged,funksjonshemmet
physicist,fysiker
physics,fysikk
physique,"kroppsbygning, fysikk"
piano,piano
pick,"pirke i , hakke, velge, plukke"
pick axe,hakke
pick on,hakke på
pick up,"ta opp, ta, tilegne seg, plukke opp"
picked,utvalgt
picked up,bli tatt
picture,"maleri, bilde"
picture book,billedbok
pie,pai
piece,del
piece of news,nyhet
pieces,deler
pierce,gjennomtrenge
pig,"svin, gris"
pigeon,due
pigeonhole,avdeling
pill,pille
pillage,"plyndre, plyndring"
pillar,"pilar, søyle"
pillion,motorsykkelbaksete
pillow,pute
pillowcase,putevar
pilot,"lose, los, føre, pilot"
pimp,hallik
pimple,"filipens, kvise"
pin,"stift, knappenål, feste, stifte, tapp"
pin cushion,nålepute
pincers,knipetang
pinch,"klemme, klype, stjele"
pincushion,nålepute
pine,"furu, vansmekte"
pine for,lengte etter
pineapple,ananas
pink,"nellik, rosa, rosa"
pinnacle,tind
pinprick,nålestikk
pint,halvliter
pioneer,"pionêr, foregangsmann"
pious,from
pipe,"pipe, rør, blåse, fløyte"
pipe bowl,"bowle, spille kjegl, pipehode"
pipeline,rørledning
pirate,"pirat, sjørøver"
pistol,pistol
piston,"stempel, stempel"
pit,"grop, hull, gruve"
pit coal,steinkull
pitch,"duve, kaste, stampe, tonehøyde, nivå, bek"
pitch-dark,bekmørkt
pitcher,"kaster, krukke"
pitchfork,høygaffel
pitfall,"felle, fallgruve"
pith,marg
pitiful,ynkelig
piton,ringbolt
pittance,liten lønn
pity,medlidenhet
pivot,dreietapp
placard,"slå opp plakater, plakat"
place,"plassere, ståsted, plass, sted, stille, vegne"
place name,stedsnavn
plague,"landeplage, pest"
plaice,rødspette
plaid,pledd
plain,"ensfarget, slett, lettfattelig, slette, enkel"
plaint,klageskrift
plaintiff,saksøker
plaintive,klagende
plait,flette
plan,"planlegge, utkast, plan"
plane,"jevn, fly, høvle, høvel, plan"
planet,klode
planets,planeter
plank,planke
planning,"planarbeid, opplegg"
plant,"fabrikkanlegg, beplante, plante"
plaque,"minnetavle, plakett"
plastic,"plastisk, plast, formbar"
plate,"plansje, metallplate, tallerken"
plateau,platå
platinum,platina
platitude,"platthet, selvfølgelighet"
platter,"fat, tallerken"
plausible,sannsynlig
play,"spille, lek, spill, skuespill, leke"
play hookey,skulke
play truant,skulke
play-act,agere
playback,avspilling
playground,lekeplass
playing card,spillkort
playmate,lekekamerat
playwright,skuespillforfatter
plaza,plass
plea,"innlegg, appell, påstand"
plead,"erkjenne, be inntrengende, føre en sak"
pleasant,"behagelig, tiltalende, trivelig, hyggelig"
pleasantry,hyggelig bemerkning
please,"vær så snill, gjøre til lags, behage"
pleased,fornøyd
pleasing,behagelig
pleasure,"fornøyelse, glede"
pleat,"fold, plissê, plissere"
pledge,"forplikte, pantsette, pant, løfte"
plentiful,rikelig
plenty,"nok, overflod"
plenty of,massevis av
plethora,mylder
pliable,"bøyelig, føyelig"
pliers,nebbtang
plight,sørgelig forfatning
plod,"gå tungt, traske"
plot,"planlegge, komplott, jordstykke, intrigere"
plough,"plog, pløye"
ploy,knep
pluck,"plukke, innmat, nappe"
plucky,modig
plug,"tennplugg, tapp, støpsel, propp, tette, plugge"
plum,"plomme, plomme"
plumage,fjærdrakt
plumb,"loddrett, lodd, i lodd, lodde"
plumber,"rørlegger, rørlegger"
plumbing,rørleggerarbeid
plump,"falle, fyldig, lubben, plumpe, trinn"
plumy,fjærkledd
plunder,"plyndring, plyndre"
plunge,"styrte, dukkert, stupe, stup"
plural,flertall
plus-fours,nikkers
plush,plysj
ply,"tråd, lag"
plywood,finêr
pneumatic,pneumatisk
pneumonia,lungebetennelse
poach,"pochere, drive ulovlig jakt"
poacher,krypskytter
pocket,"lomme, stikke i lommen"
pocket book,billigbok
pocket calculator,"lommeregner, lommekalkulator"
pocket dictionary,lommeordbok
pockmark,kopparr
pod,"skolm, belg"
poem,dikt
poet,dikter
poetic,poetisk
poetical,poetisk
poetry,poesi
poignant,"intens, bitende"
point,"spiss, punkt, spisse, poeng, peke, hensikt"
point of view,synspunkt
point out,påvise
pointed,"spiss, poengtert"
pointer,"pekepinn, viser"
pointless,meningsløs
poise,"likevekt, balansere, kroppsholdning"
poison,"forgifte, gift"
poisoning,forgiftning
poisonous,giftig
poke,"rote i, dytte, dytt"
poker,"ildraker, poker"
polar,"pol-, polar-"
polarbear,isbjørn
pole,"pol, stake, stang, stang"
pole-vault,stavsprang
police,politi
police blockade,politisperring
police-station,politistasjon
policeman,politikonstabel
policy,"politikk, polise"
poliomyelitis,poliomyelitt
polish,"polere, polsk, glans, poleringsmiddel"
polite,høflig
politeness,høflighet
political,politisk
political science,statsvitenskap
politician,politiker
politics,politikk
poll,"valg, skriftlig avstemning"
polling booth,stemmeavlukke
polling station,valglokale
pollutant,forurensende
pollute,forurense
pollution,forurensing
pompous,pompøs
pond,dam
ponder,tenke over
ponderous,klossete
pony,ponni
poodle,puddel
pool,"dam, sammenslutning, basseng"
pools,tipping
poop,"hyttedekk, akterdekk"
poor,"fattig, stakkars, dårlig"
poorly,dårlig
pop,"fatter, smelle, smell"
pop in,stikke innom
pop up,dukke opp
pope,pave
popeyed,med utstående øyne
poplar,poppel
poppy,valmue
popular,"folkelig, populær"
populate,befolke
