Word,Meaning
kestämätön,indefensible
vastuuttoman,indefensibly
määrittelemätön,indefinable
epämääräinen,indefinite
toistaiseksi,indefinitely
epämääräisyys,indefiniteness
pysyvyyttä,indelibility
lähtemätön,indelible
pysyvästi,indelibly
tahditon,indelicate
korvaus,indemnification
korvata,indemnify
korvaus,indemnity
indeeni,indene
luetelmakohta,indent
sisennys,indentation
sisennetty,indented
painauman,indenter
sisennystä,indention
riippumattomuus,independence
riippumattomuus,independency
itsenäinen,independent
itsenäisesti,independently
sanoin kuvaamaton,indescribable
sanoinkuvaamattoman,indescribably
rikkoutumaton,indestructible
määrittelemätön,indeterminable
epämääräisyydestä,indeterminacy
epämääräinen,indeterminate
määrittämätön,indeterminately
hakemisto,index
indeksoitu,indexed
indeksointitoiminnon,indexer
indeksikaalista,indexical
indeksointi,indexing
intia,India
intialainen,Indian
osoittaa,indicate
osoitus,indication
ohjeellinen,indicative
ohjeellisesti,indicatively
osoitin,indicator
ohjeellinen,indicatory
indeksit,indices
merkkejä,indicia
"merkki,",indicium
syyttää,indict
syytetyn,indictee
syyte,indictment
intiassa,Indies
välinpitämättömyys,indifference
välinpitämätön,indifferent
välinpitämättömästi,indifferently
puutteessa,indigence
kotoperäinen,indigenous
kotimarkkinoilta,indigenously
alkuperäisyyden,indigenousness
köyhä,indigent
sulamattomuuden,indigestibility
vaikeaselkoinen,indigestible
ruoansulatushäiriöt,indigestion
suuttunut,indignant
närkästyneenä,indignantly
närkästys,indignation
nöyryytys,indignity
indigoväriaine,indigoid
indigotiini,indigotin
epäsuora,indirect
epäsuora,indirection
epäsuorasti,indirectly
huomaamaton,indiscernible
kurittomuus,indiscipline
tahditon,indiscreet
epäasiallisia,indiscrete
hairahdus,indiscretion
umpimähkäinen,indiscriminate
umpimähkään,indiscriminately
syrjimättömiä,indiscriminating
välttämättömyys,indispensability
välttämätön,indispensable
tehdä kelpaamattomaksi,indispose
huonovointinen,indisposed
huonovointisuus,indisposition
kiistämättömyyden,indisputability
kiistaton,indisputable
kiistämättömyys,indisputableness
kiistatta,indisputably
erottamattomasti,indissociable
purkamaton,indissoluble
erottamattomasti,indissolubly
epäselvä,indistinct
distinktiivisesti,indistinctly
mahdoton erottaa,indistinguishable
erittelemättä,indistinguishably
yksilöllinen,individual
individualismi,individualism
individualisti,individualist
individualistinen,individualistic
yksilöllisyys,individuality
yksilöllistyminen,individualization
erityistää,individualize
yksilöllisesti,individually
yksilöllistymisen,individuation
jakamattomia,indivisibility
jakamaton,indivisible
erottamattomaksi,indivisibly
indoktrinoida,indoctrinate
indoktrinaatio,indoctrination
indoli,indole
laiskuus,indolence
veltto,indolent
indoleja,indoles
indoliinia,indoline
indolyyli,indolyl
lannistumaton,indomitable
indonesian,Indone
indonesialainen,Indonesian
sisä-,indoor
sisällä,indoors
indofenoli,indophenol
sakkomerkintä,indorsation
tehdä merkintä,indorse
indoksyyli,indoxyl
sisäänvedettyä,indrawn
epäilyksetön,indubitable
epäilyksettä,indubitably
aiheuttaa,induce
aiheuttama,induced
houkutin,inducement
indusori,inducer
indusoituvaa,inducible
perehdyttää,induct
induktanssi,inductance
induktio,induction
induktiivinen,inductive
induktiivisesti,inductively
induktiivisuutta,inductiveness
induktiivisuus,inductivity
ic,inductor
langeta,indulge
hemmottelu,indulgence
hemmotteleva,indulgent
heittäytyvät,indulging
kovettumat,induration
teollinen,industrial
teollistuminen,industrialism
teollisuusmies,industrialist
teollistuminen,industrialization
teollistaa,industrialize
teollisesti,industrially
ahkera,industrious
ahkeruus,industriousness
teollisuus,industry
asumaan,indwell
indyyli,indyl
juoppo,inebriate
päihtymys,inebriation
syötäväksi kelpaamaton,inedible
sanomaton,ineffable
lähtemättömän,ineffaceable
tehoton,ineffective
tehottomasti,ineffectively
tehottomuus,ineffectiveness
tulokseton,ineffectual
tehottomasti,ineffectually
tehottomia,inefficacious
tehottomuutta,inefficacity
tehottomuus,inefficacy
tehottomuus,inefficiency
tehoton,inefficient
tehottomasti,inefficiently
joustamatonta,inelastic
joustamattomuus,inelasticity
kömpelö,inelegant
vaalikelpoisuuden puutteesta,ineligibility
tukikelpoisia,ineligible
väistämättömänä,ineluctable
väistämättä,ineluctably
taitamaton,inept
taitamattomuus,ineptitude
arvoisuuteen,inequal
eriarvoisuus,inequality
epätasapainosta,inequilibrium
epäoikeudenmukainen,inequitable
epäoikeudenmukaisesti,inequitably
epäoikeudenmukaisuus,inequity
syvään juurtunut,ineradicable
erehtymättömyyteen,inerrancy
erehtymätön,inerrant
inertti,inert
inertanssi,inertance
inertiakerrostumisen,inertial
inertisti,inertly
väistämätön,inescapable
toisarvoinen,inessential
mittaamaton,inestimable
väistämättömyys,inevitability
väistämätön,inevitable
väistämättä,inevitably
epätarkka,inexact
epätarkkuudesta,inexactitude
epätäsmällisyys,inexactness
anteeksiantamaton,inexcusable
luvattoman,inexcusably
ehtymätön,inexhaustible
vaikeapääsyisyyden,inexistence
olematonta,inexistent
armoton,inexorable
vääjäämättömästi,inexorably
epätarkoituksenmukaista,inexpedient
epätarkoituksenmukaisen,inexpediently
halpa,inexpensive
edullisesti,inexpensively
kokemattomuus,inexperience
kokematon,inexperienced
taitamaton,inexpert
taitamattomasti,inexpertly
selittämätön,inexplicable
selittämättömästi,inexplicably
räjähtämätön,inexplosive
sanoin kuvaamaton,inexpressible
sanomattomasti,inexpressibly
ilmeetön,inexpressive
voittamattomia,inexpugnable
extensible,inextensible
sammumaton,inextinguishable
selvittämätön,inextricable
erottamattomasti,inextricably
pettämättömyys,infallibility
erehtymätön,infallible
pahamaineinen,infamous
halpamainen,infamously
kunniattomuus,infamy
lapsenkengissä,infancy
pikkulasten,infant
lapsenmurha,infanticide
infantiili,infantile
jalkaväki,infantry
jalkaväensotilas,infantryman
infarktin,infarct
infarkti,infarction
hurmata,infatuate
ihastuminen,infatuation
mahdotonta,infeasible
tartuttaa,infect
tartunnan,infected
infektio,infection
tarttuva,infectious
infektoituneisuut,infectiousness
infektoiville,infective
tarttuvuudesta,infectiveness
tarttuvuuden,infectivity
syöttö,infeed
epäonnistuneella,infelicitous
päätellä,infer
pääteltävissä,inferable
päättely,inference
huonompi,inferior
alemmuus,inferiority
helvetillinen,infernal
helvetti,inferno
hedelmätön,infertile
hedelmättömyys,infertility
olla kiusana jssk,infest
tartuntoja,infestation
uskoton,infidel
uskottomuus,infidelity
sisäkenttä,infield
sisäinen valtataistelu,infighting
täydennysrakentamisen,infill
maantäyttöhankkeesta,infilling
tunkeutua,infiltrate
tunkeutuminen,infiltration
ääretön,infinite
äärettömän,infinitely
äärettömän pieni,infinitesimal
infinitiivi,infinitive
loputtomasti,infinitively
äärettömyys,infinity
vammaisille,infirm
sairaala,infirmary
heikkous,infirmity
tulehduttaa,inflame
tulehtunut,inflamed
raivostuttaessaan,inflaming
tulenarkuus,inflammability
tulenarka,inflammable
tulehdus,inflammation
lietsovan,inflammatorily
tulehduksellinen,inflammatory
puhallettava,inflatable
paisuttaa,inflate
liian,inflated
inflaatio,inflation
inflaatio-,inflationary
inflaatiopaineet,inflationist
taivuttaa,inflect
taivutetaan,inflected
taivutus,inflection
taivutusmuotoja,inflectional
joustamattomuus,inflexibility
joustamaton,inflexible
joustamattomasti,inflexibly
aiheuttaa,inflict
kukinto,inflorescence
sisäänvirtaus,inflow
vaikutus,influence
vaikuttajana,influencer
menevä,influent
vaikutusvaltainen,influential
vaikutusvaltansa,influentiality
influenssa,influenza
tulva,influx
sisääntaitettuihin,infold
leimahteleva,infolding
ilmoittaa,inform
epävirallinen,informal
epävirallisuus,informality
epävirallisesti,informally
ilmiantaja,informant
tiedot,information
kattava,informational
informatiivinen,informative
informatiivisesti,informatively
tiedotustarkoituksen,informatory
ilmoitti,informed
ilmiantaja,informer
infarktidementiasta,infract
rikkoutumattomuuden,infrangibility
murenematon,infrangible
silmäkuopan alaisissa,infraorbital
infrapuna,infrared
infrarenaalisen,infrarenal
infrastruktuuri,infrastructure
harvinaisesta,infrequency
harvinainen,infrequent
harvoin,infrequently
loukata,infringe
rikkominen,infringement
loukkaajan,infringer
raivostuttaa,infuriate
valaa,infuse
infusoitavat,infusible
infuusio,infusion
ta,ing
nerokas,ingenious
nerokkaasti,ingeniously
nuori tyttö,ingenue
nerokkuus,ingenuity
teeskentelemätön,ingenuous
osuvasti,ingenuously
nielemään,ingest
nieleminen,ingestion
kunniaton,inglorious
harkko,ingot
syöpynyt,ingrained
kiittämätön,ingrate
pyrkiä jkn suosioon,ingratiate
mielistelevä,ingratiating
kiittämättömyys,ingratitude
ainesosa,ingredient
sisääntulo,ingress
tiivistesarjalla,ingression
sisäänkasvanut,ingrown
sisäänkasvua,ingrowth
asuttavat,inhabit
asuttava,inhabitable
asukas,inhabitant
asutuksen,inhabitation
asuttu,inhabited
hengitettynä,inhalation
höyryhengityslaite,inhalator
hengittää sisään,inhale
sumutin,inhaler
olla luonnostaan,inhere
luontainen,inherent
luonnostaan,inherently
periä,inherit
periytyvyytensä,inheritability
periytyvä,inheritable
periytyvästi,inheritably
perintö,inheritance
perijä,inheritor
estää,inhibit
inhiboitavissa,inhibitable
esto,inhibition
estäjä,inhibitor
estävä,inhibitory
epähomogeenisuuden,inhomogeneity
epähomogeenisesti,inhomogeneously
kolkko,inhospitable
epäinhimillinen,inhuman
epäinhimillinen,inhumane
epäinhimillisesti,inhumanely
epäinhimillisyys,inhumanity
epäinhimillisesti,inhumanly
vihamielinen,inimical
jäljittelemätön,inimitable
epäoikeudenmukainen,iniquitous
vääryys,iniquity
alustava,initial
alustaa,initialize
ensin,initially
aloittaa,initiate
aloittamista,initiation
aloite,initiative
aloitteellisesti,initiatively
aloitteentekijä,initiator
initiatorinen,initiatory
pistää,inject
ruiskeena,injectable
injektio,injection
suutin,injector
epäviisas,injudicious
määräys,injunction
kieltotoimia,injunctive
vahingoittaa,injure
loukkaantunut,injured
vahingollinen,injurious
vahingolliseen,injuriously
vamma,injury
epäoikeudenmukaisuus,injustice
muste,ink
aavistus,inkling
musteet,inks
kirjoitusteline,inkstand
mustepullo,inkwell
musta,inky
upotettu,inlaid
sisämaan,inland
upotus,inlay
imu,inlet
vanki,inmate
sisin,inmost
majatalo,inn
synnynnäinen,innate
synnynnäisesti,innately
sisempi,inner
sisin,innermost
hermottavien,innervate
hermotuksen,innervation
pelivuoro,inning
majatalonisäntä,innkeeper
viattomuus,innocence
viaton,innocent
viattomasti,innocently
vaarattomuudesta,innocuity
vaaraton,innocuous
vaarattomuus,innocuousness
innovoida,innovate
innovaatio,innovation
innovatiiviset,innovational
innovatiivinen,innovative
uudistaja,innovator
innovatiivinen,innovatory
harmiton,innoxious
vihjailu,innuendo
lukematon,innumerable
ymppäysaine,inoculant
rokottaa,inoculate
rokotus,inoculation
siirrosaineen,inoculum
kiltti,inoffensive
epävirallista,inofficial
käyttökelvottoman,inoperable
toimimaton,inoperative
ajankohtaan nähden sopimaton,inopportune
kohtuuton,inordinate
kohtuuttoman,inordinately
epäorgaaninen,inorganic
epäorgaanisesti,inorganically
inositoli,inositol
inotrooppisen,inotropic
huonekalut ruostumattomasta teräksestä,inoxidable
sairaalapotilas,inpatient
syöttö,input
tutkinta,inquest
levottomuus,inquietude
tiedustella,inquire
tiedonhaluinen,inquiring
kysyvästi,inquiringly
kysely,inquiry
inkvisitio,inquisition
tiedonhaluinen,inquisitive
uteliaana,inquisitively
uteliaisuus,inquisitiveness
inkvisiittori,inquisitor
tutkintapuolen,inquisitorial
ryöstöretki,inroad
kytkentävirtasysäys,inrush
epäterveellinen,insalubrious
hullu,insane
järjettömän,insanely
epähygieeninen,insanitary
järjettömyys,insanity
kyltymätön,insatiable
kaivertaa,inscribe
kirjoitus,inscription
selittämättömyyttä,inscrutability
tutkimaton,inscrutable
hyönteinen,insect
insektisidinen,insecticidal
hyönteismyrkky,insecticide
hyönteissyöjä,insectivore
hyönteisiä syövä,insectivorous
hyönteismäisissä,insectlike
hyönteiset,insectproof
turvaton,insecure
epäluotettavalla,insecurely
epävarmuus,insecurity
hedelmöittää,inseminate
keinosiemennys,insemination
tunnottomuutta,insensibility
tunnoton,insensible
tunteeton,insensitive
insensitiivisyys,insensitivity
erottamaton,inseparable
erottamattomasti,inseparably
lisätä,insert
lisätään,inserted
asetin,inserter
lisäys,insertion
insertionaalisiin,insertional
liite,inset
sisäkengän,inshoe
rannikkokalastuksen,inshore
sisällä,inside
sisäpiirin,insider
salakavala,insidious
salakavalasti,insidiously
oivaltava,insightful
arvomerkki,insignia
merkityksettömyys,insignificance
merkityksettömyys,insignificancy
merkityksetön,insignificant
merkityksettömän,insignificantly
teeskentelevä,insincere
vihjailla,insinuate
mielistelevä,insinuating
vihjailu,insinuation
mauton,insipid
vaatia,insist
vaatimus,insistence
itsepintainen,insistent
itsepintaisesti,insistently
sikäli,insofar
auringonsäteilyn,insolation
pohjallinen,insole
röyhkeys,insolence
röyhkeä,insolent
röyhkeästi,insolently
liukenemattomuuden,insolubility
liukenematon,insoluble
liukenemattomana,insolubly
ratkaisematon,insolvable
maksukyvyttömyys,insolvency
maksukyvytön,insolvent
unettomuus,insomnia
unettomuudesta kärsivä,insomniac
huolettomuus,insouciance
huoleton,insouciant
tarkastaa,inspect
koestettavuus,inspectability
tarkastettavissa,inspectable
tarkastus,inspection
tarkastaja,inspector
tarkastusyksikkö,inspectorate
hengittyväksi,inspirable
inspiraatio,inspiration
innostava,inspirational
innoituksena,inspirationally
sisäänhengityksen,inspiratory
innostaa,inspire
innoittunut,inspired
innoittajana,inspirer
innoittava,inspiring
epävakaisuus,instability
asentaa,install
asennus,installation
asentaja,installer
erä,installment
esimerkki,instance
välitön,instant
välitön,instantaneous
välittömästi,instantaneously
heti,instantly
sen sijaan,instead
jalkapöytä,instep
käynnistää,instigate
yllyttäminen,instigation
alkuunpanija,instigator
juurruttaa,instill
tiputtamisen,instillation
vaisto,instinct
vaistomainen,instinctive
vaistomaisesti,instinctively
vaistonvarainen,instinctual
instituutti,institute
laitos,institution
institutionaalinen,institutional
institutionalismi,institutionalism
laitoshoitoon,institutionalization
laitostaa,institutionalize
institutionaalisesti,institutionally
opettaa,instruct
ohjeiden,instructed
opetus,instruction
neuvonta,instructional
opettavainen,instructive
ohjaaja,instructor
väline,instrument
instrumentaalinen,instrumental
instrumentalismi,instrumentalism
instrumentalisti,instrumentalist
instrumentaalisesti,instrumentally
instrumentit,instrumentation
tottelematon,insubordinate
niskoittelu,insubordination
hento,insubstantial
sietämätön,insufferable
vajaatoiminnan,insufficience
riittämättömyys,insufficiency
riittämätön,insufficient
riittämättömästi,insufficiently
insufflaation,insufflation
insuflaattorissa,insufflator
eristeenä,insulant
ahdasmielinen,insular
eristyneisyys,insularity
eristää,insulate
eristetyt,insulated
eristys-,insulating
eristys,insulation
eriste,insulator
insuliini,insulin
loukkaus,insult
loukkaavia,insulting
loukkaavasti,insultingly
ylipääsemätön,insuperable
sietämätön,insupportable
vakuutuskelpoisuuden,insurability
vakuutettavissa,insurable
vakuutus,insurance
varmistaa,insure
vakuutettu,insured
vakuuttaja,insurer
kapinointi,insurgency
kapinallinen,insurgent
ylipääsemätön,insurmountable
kapina,insurrection
kapinalliset,insurrectionary
vahingoittumaton,intact
varovaisesti,intactly
eheys,intactness
kaiverruspainatus,intaglio
otto,intake
sisäänottaja,intaker
aineettomuuden,intangibility
aineettomat,intangible
kokonaisluku,integer
integroitavuus,integrability
integroituva,integrable
olennainen,integral
täydellisyyttä,integrality
kiinteästi,integrally
integrantti,integrant
yhdistää,integrate
integraatio,integration
integroiva,integrative
integraattori,integrator
eheys,integrity
äly,intellect
henkinen,intellectual
intellektualismi,intellectualism
älyllisyys,intellectuality
älyllistäminen,intellectualization
älyllistää,intellectualize
älyllisesti,intellectually
älykkyys,intelligence
älykäs,intelligent
älykkäästi,intelligently
älymystö,intelligentsia
ymmärrettävyys,intelligibility
ymmärrettävä,intelligible
ymmärrettävästi,intelligibly
hillitön,intemperate
aikovat,intend
tarkoitettu,intended
aikovat,intending
voimakas,intense
erittäin,intensely
tehostaminen,intensification
vahvistussana,intensifier
tehostaa,intensify
intensionaalinen,intensional
intensiteetti,intensity
intensiivinen,intensive
intensiivisesti,intensively
syyden,intensiveness
tahallisuus,intent
aikomus,intention
tahallinen,intentional
intentionalismi,intentionalism
tahallisuus,intentionality
tarkoituksellisesti,intentionally
tarkoittava,intentioned
intentionaalisia,intentionless
intentiivisuffiksi,intentive
keskittyneesti,intently
muun,inter
olla vuorovaikutuksessa,interact
vuorovaikutus,interaction
vuorovaikutuksellinen,interactional
interaktionismia,interactionism
vuorovaikutteinen,interactive
vuorovaikutteisuus,interactivity
välisiin,interagency
kaarensisäinen,interarch
poikkitaiteellis,interartistic
akselien väliseen,interaxial
akselien välinen,interaxis
pankkien välisillä,interbank
toimialakohtaiset,interbranch
risteyttää,interbreed
interkalatoituvat,intercalate
interkalaatioon,intercalation
interkarpaalialueelle,intercarpal
välitaajuisen,intercarrier
rukoile,intercede
siepata,intercept
kuuntelua,intercepting
sieppaus,interception
torjuntahävittäjä,interceptor
esirukous,intercession
esirukoilijana,intercessor
eritasoliittymä,interchange
vaihdettavuus,interchangeability
vaihdettava,interchangeable
synonyymeinä,interchangeably
kaupunkien välinen,intercity
sisäpuhelin,intercom
yhteydessä toisiinsa,intercommunicate
puhelimet,intercommunication
yhteisöjen välisiä,intercommunity
sisäiset,intercompany
keskinäisen,intercomparison
keskinäisliitäntä,interconnect
yhteenliittämistä,interconnection
mannertenvälinen,intercontinental
interkonversio,interconversion
toisikseen,interconvertible
välijäähdytyksen,intercooling
välisistä,intercostal
kanssakäyminen,intercourse
kallonsisäinen,intercranial
kulttuurienvälistä,intercultural
keskeyttävän,intercurrent
kesken koetta,intercurrently
osastojen,interdepartmental
välisten riippuvuus,interdepend
keskinäinen riippuvuus,interdependence
keskinäisriippuvuus,interdependency
toisistaan ​​riippuvaiset,interdependent
keskinäisessä riippuvuussuhteessa,interdependently
diffundoituvat,interdiffuse
lomisormittavat,interdigitate
lomittain,interdigitation
korko,interest
kiinnostunut,interested
mielenkiintoinen,interesting
mielenkiintoisesti,interestingly
kiinnostavuutta,interestingness
liitäntä,interface
rajapinta,interfacial
välisille,interfascicular
häiritsevän,interferant
häiritä,interfere
häiriö,interference
häiriönpoistosysteemi,interferent
interferenssivirta,interferential
häiritseviä,interfering
interferometrillä,interferometer
interferometria,interferometry
interfibrillaarisia,interfibrillar
sukupolvien väliseen,intergeneration
interglasiaali,interglacial
hallitustenvälisen,intergovernmental
väliaikainen,interim
yksilöiden välinen,interindividual
sisusta,interior
keskimmäinen,interjacent
heittää väliin,interject
huudahdus,interjection
laboratorioiden,interlaboratory
limittää,interlace
lomitettu,interlaced
lamellien väliset,interlamellar
laminaattikerrosten,interlaminate
välikielensä,interlanguage
välikerroksen,interlay
välilehti,interleaf
lomitettava,interleave
lomittaja,interleaver
kaukopalvelu,interlibrary
yhtiöidenvälistä,interline
lisäpainama,interlineation
interlingva,Interlingua
välivuori,interlining
lukitus,interlock
lukitsin,interlocker
keskustelukumppani,interlocutor
välituomion,interlocutory
tungettelija,interloper
välisoitto,interlude
seka-avioliitto,intermarriage
mennä keskenään naimisiin,intermarry
välittäjä,intermediary
väli-,intermediate
välipinnoitetut,intermediately
välitys,intermediation
välittäjä,intermediator
välittäjäorganisaatioita,intermediatory
intermediuksen,intermedius
hautaus,interment
intermentaalinen,intermental
lomittuvat,intermesh
välisiä,intermetallic
loputon,interminable
loputtomasti,interminably
sekoittua,intermingle
ministeriöiden välistä,interministerial
väliaika,intermission
epäsäännöllisyys,intermittency
ajoittainen,intermittent
ajoittain,intermittently
ajoittainen,intermitting
keskinäismodulaation,intermodulation
intermolekulaarinen,intermolecular
kuntien,intermunicipal
harjoittelija,intern
sisäinen,internal
sisäisyys,internality
sisäistäminen,internalization
sisäistää,internalize
sisäisesti,internally
sisäosat,internals
kansainvälinen,internation
kansainvälinen,international
kansainvälisyys,internationalism
internationalistinen,internationalist
kansainvälisyys,internationality
kansainvälistyminen,internationalization
kansainvälistää,internationalize
kansainvälisesti,internationally
tuhoisa,internecine
internoitu henkilö,internee
internointi,internment
nivelvälin,internodal
solmuväliä,internode
työharjoittelu,internship
kallon,interparietal
välisistä,interparliamentary
osapuolten välinen,interparty
tehdä välikysymys jstk,interpellate
välikysymys,interpellation
vuorovaikutusta,interpenetration
ihmissuhde-,interpersonal
sisäpuhelin,interphone
planeettojen välinen,interplanetary
inter,interplanting
vuorovaikutus,interplay
napojen,interpolar
interpoloida,interpolate
interpolointi,interpolation
interpoloivasta,interpolative
interpolaattori,interpolator
interpolymeeri,interpolymer
tulla väliin,interpose
välisovitin,interposer
väliintulo,interposition
tulkita,interpret
tulkittavuutta,interpretability
tulkittavia,interpretable
tulkinta,interpretation
tulkinnallinen,interpretational
tulkitseva,interpretative
tulkki,interpreter
tulkitseva,interpretive
toimialakohtaisten,interprofessional
provinssin,interprovincial
interproksimaalinen,interproximal
pupillien,interpupillary
rotujenvälinen,interracial
alueiden välistä,interregional
väliaika,interregnum
nivoa toisiinsa,interrelate
toisiinsa liittyvät,interrelated
kytkeytyneet toisiinsa,interrelatedness
keskinäinen suhde,interrelation
vuorovaikutussuhde,interrelationship
uskontojen,interreligious
testauspaikka,interrogant
kuulustella,interrogate
kuulustelu,interrogation
kysyvä,interrogative
kuulustelija,interrogator
kuulustelu,interrogatory
keskeyttää,interrupt
keskeytyy,interrupted
keskeytettävissä,interruptible
keskeyttämättä,interrupting
keskeytys,interruption
leikata,intersect
risteys,intersection
intersektionaalista,intersectional
välisenä,intersessional
intersukupuolisia,intersex
intersukupuolisia,intersexual
intersukupuolisuutta,intersexuality
välitilan,interspace
väliset,interspatial
keksiarvotulos,interspeaker
lomittaa,intersperse
valtioiden välinen,interstate
värähtelyä,interstation
tähtienvälinen,interstellar
rako,interstice
interstitiaalinen,interstitial
interstitaalisesti,interstitially
huokosissa,interstitious
intersubjektiivisen,intersubjective
järjestelmien välisissä,intersystem
interterritoriaalisella,interterritorial
vuorovesialueiden,intertidal
kietoutua yhteen,intertwine
punoutuminen,intertwining
kietoutuvasti,intertwiningly
syndikaatin,interunion
korkeakoulukeskusta,interuniversity
kaukoliikenne,interurban
aikaväli,interval
kuoren,intervalvular
lajikkeidenvälinen,intervarietal
puuttua,intervene
väliintulija,intervener
interventio,intervention
toimenpideradiologiaan,interventional
interventionismin,interventionism
interventionistisen,interventionist
interventiivinen,interventive
haastattelu,interview
haastateltava,interviewee
haastattelija,interviewer
sotien,interwar
punoa yhteen,interweave
yhteentoimivia,interwork
toimii yh-,interworks
engl. interwound helices,interwound
kutoivat,interwove
toisiinsa,interwoven
testamenttia,intestate
suolisto-,intestinal
intestinaalisesti,intestinally
suoli,intestine
läheinen suhde,intimacy
sisäkalvon,intimal
intiimi,intimate
läheisesti,intimately
vihjaus,intimation
pelotella,intimidate
pelottelu,intimidation
pelotteluun,intimidatory
imiini,intine
osaksi,into
mahdottomiksi,intolerability
sietämätön,intolerable
sietämättömän,intolerably
suvaitsemattomuus,intolerance
suvaitsematon,intolerant
intonaatio,intonation
messuta,intone
päihde,intoxicant
huumata,intoxicate
päihtynyt,intoxicated
päihdyttävä,intoxicating
päihtymys,intoxication
keuhkoputkensisäiseen,intrabronchial
intrabukkaaliset,intrabuccal
intrakardiaa,intracardiac
solunsisäinen,intracellular
solun,intracellularly
intraserebraalinen,intracerebral
aivojensisäisesti,intracerebrally
kohdunkaulansisäinen,intracervical
toimialojen väliset,intracompany
kehonsisäisen,intracorporeal
kallonsisäinen,intracranial
intrakraniaalisesti,intracranially
hankala,intractable
intrakutaanisen,intracutaneous
intradermaalisen,intradermal
intradermaalisesti,intradermally
intradermisen,intradermic
nahansisäisesti,intradermically
sisäholvin,intrados
intraduodenaaliset,intraduodenal
intraduraalinen,intradural
intraepiteliaalisten,intraepithelial
intragastrisen,intragastric
konsernin sisäiset,intragroup
intrahepaattinen,intrahepatic
maitorauhaseen,intramammary
vaihteluvälien,intramarginal
luuytimensisäisiä,intramedullary
membraaninsisäinen,intramembranous
molekyylinsisäinen,intramolecular
omassa piirissä tapahtuva,intramural
lihakseen,intramuscular
lihakseen,intramuscularly
nenänsisäistä,intranasal
tinkimätön,intransigent
intransitiivinen,intransitive
ole avoimia,intransparent
silmänpaineen,intraocular
suunsisäistä,intraoral
intraorbitaalinen,intraorbital
intraparietaalisesa,intraparietal
vatsaonteloon,intraperitoneal
vatsaonteloon,intraperitoneally
intrapsyykkisistä,intrapsychic
intrapulmonaarinen,intrapulmonary
intrarektaalisen,intrarectal
selkärangansisäinen,intraspinal
intrasynoviaalista,intrasynovial
kiveksensisäisiä,intratesticular
intratekaalisella,intrathecal
rintakehänsisäinen,intrathoracic
intratrakeaalisella,intratracheal
henkitorveen,intratracheally
intravaginaalinen,intravaginal
vaippaontelonesteen,intravalvular
suonensisäinen,intravascular
suonensisäinen,intravenous
suonensisäisesti,intravenously
intraventrikulaarinen,intraventricular
intravertebraalisten,intravertebral
intravesikaalisen,intravesical
elintensisäisellä,intravital
lasiaisensisäinen,intravitreous
neuvo,intreat
peloton,intrepid
pelottomuus,intrepidity
monimutkaisuus,intricacy
monimutkainen,intricate
taidokkaasti,intricately
vehkeily,intrigue
juonittelija,intriguer
kiehtova,intriguing
kiehtovan,intriguingly
luontainen,intrinsic
olennaisesti,intrinsically
esitellä,introduce
esittelijällä,introducer
vietävissä,introducible
käyttöönotto,introduction
johdantokappaleen,introductive
alkuosassa,introductorily
johdanto-,introductory
itsetutkiskelun,introspection
introspektiivinen,introspective
sulkeutuneisuus,introversion
introvertti,introvert
sisäänpäinkääntynyt,introverted
tungetella,intrude
tunkeutuja,intruder
sekaantumatta,intruding
tunkeutumisen,intrusion
tunkeileva,intrusive
tungettelevan,intrusively
tunkeutumiseen,intrusiveness
intuboimista,intubate
intubaatio,intubation
intubointia,intubationist
tajuta intuitiivisesti,intuit
intuitio,intuition
intuitionismi,intuitionism
intuitiivinen,intuitive
intuitiivisesti,intuitively
intuitiivisuuteen,intuitiveness
sisäänkääntyneiden,inturned
suolentuppeuma,intussusception
inuliini,inulin
peittää tulvaveden alle,inundate
tulva,inundation
karaista,inure
hyökätä,invade
maahanhyökkääjä,invader
pätemätön,invalid
mitätöidä,invalidate
mitätöinti,invalidation
työkyvyttömyys,invalidity
hylätyn,invalidly
korvaamaton,invaluable
invarteräs,Invar
muuttumaton,invariable
poikkeuksetta,invariably
invariantti,invariant
invaasio,invasion
invasiivisia,invasive
herjaukset,invective
vektorisäädössä,invector
haukkua,inveigh
viekoitella,inveigle
keksiä,invent
keksijä,inventer
keksintö,invention
keksinnöllisessä,inventional
kekseliäs,inventive
kekseliäästi,inventively
kekseliäisyys,inventiveness
keksijä,inventor
sisältyvien elementtien,inventoriable
inventaario,inventory
käänteinen,inverse
käänteisesti,inversely
inversio,inversion
inverttisokeri,invert
invertaasin,invertase
selkärangattomat,Invertebrata
selkärangaton,invertebrate
selkärangattomista,invertebrated
käänteinen,inverted
invertteri,inverter
käännettävissä,invertible
investoida,invest
sijoitettavaa,investable
tutkittavina,investigable
tutkia,investigate
tutkinnassa,investigating
tutkimus,investigation
tutkimuslääkkeiden,investigational
tutkiva,investigative
tutkija,investigator
tutkimus-,investigatory
virkaanasettaminen,investiture
investointi,investment
sijoittaja,investor
piintynyt,inveterate
epäkiitollinen,invidious
valvoja,invigilator
virkistää,invigorate
virkistävä,invigorating
uudistuminen,invigoration
vahvistusaine,invigorator
voittamaton,invincible
loukkaamattomuus,inviolability
loukkaamaton,inviolable
loukkaamaton,inviolate
näkymättömyys,invisibility
näkymätön,invisible
näkymättömästi,invisibly
kutsu,invitation
kutsukilpailu,invitational
kutsu,invite
