Word,Meaning
institutional,institutionaalinen 
institutionalism,institutionalismi 
institutionalization,laitoshoitoon 
institutionalize,laitostaa 
institutionally,institutionaalisesti 
instruct,opettaa 
instructed,ohjeiden 
instruction,opetus 
instructional,neuvonta 
instructive,opettavainen 
instructor,ohjaaja 
instrument,väline 
instrumental,instrumentaalinen 
instrumentalism,Instrumentalismi 
instrumentalist,instrumentalisti 
instrumentally,instrumentaalisesti 
instrumentation,instrumentit 
insubordinate,tottelematon 
insubordination,niskoittelu 
insubstantial,hento 
insufferable,sietämätön 
insufficience,vajaatoiminnan 
insufficiency,riittämättömyys 
insufficient,riittämätön 
insufficiently,riittämättömästi 
insufflation,insufflaation 
insufflator,insuflaattorissa 
insulant,eristeenä 
insular,ahdasmielinen 
insularity,eristyneisyys 
insulate,eristää 
insulated,eristetyt 
insulating,eristys- 
insulation,eristys 
insulator,eriste 
insulin,insuliini 
insult,loukkaus 
insulting,loukkaavia 
insultingly,loukkaavasti 
insuperable,ylipääsemätön 
insupportable,sietämätön 
insurability,Vakuutuskelpoisuuden 
insurable,Vakuutettavissa 
insurance,vakuutus 
insure,varmistaa 
insured,vakuutettu 
insurer,vakuuttaja 
insurgency,kapinointi 
insurgent,kapinallinen 
insurmountable,ylipääsemätön 
insurrection,kapina 
insurrectionary,kapinalliset 
intact,vahingoittumaton 
intactly,varovaisesti 
intactness,eheys 
intaglio,kaiverruspainatus 
intake,otto 
intaker,sisäänottaja 
intangibility,Aineettomuuden 
intangible,aineettomat 
integer,kokonaisluku 
integrability,integroitavuus 
integrable,integroituva 
integral,olennainen 
integrality,täydellisyyttä 
integrally,kiinteästi 
integrant,integrantti 
integrate,yhdistää 
integration,integraatio 
integrative,integroiva 
integrator,integraattori 
integrity,eheys 
intellect,äly 
intellectual,henkinen 
intellectualism,intellektualismi 
intellectuality,älyllisyys 
intellectualization,älyllistäminen 
intellectualize,älyllistää 
intellectually,älyllisesti 
intelligence,älykkyys 
intelligent,älykäs 
intelligently,älykkäästi 
intelligentsia,älymystö 
intelligibility,ymmärrettävyys 
intelligible,ymmärrettävä 
intelligibly,ymmärrettävästi 
intemperate,hillitön 
intend,aikovat 
intended,tarkoitettu 
intending,aikovat 
intense,voimakas 
intensely,erittäin 
intensification,tehostaminen 
intensifier,vahvistussana 
intensify,tehostaa 
intensional,intensionaalinen 
intensity,intensiteetti 
intensive,intensiivinen 
intensively,intensiivisesti 
intensiveness,syyden 
intent,tahallisuus 
intention,aikomus 
intentional,tahallinen 
intentionalism,intentionalismi 
intentionality,tahallisuus 
intentionally,tarkoituksellisesti 
intentioned,tarkoittava 
intentionless,intentionaalisia 
intentive,intentiivisuffiksi 
intently,keskittyneesti 
inter,muun 
interact,olla vuorovaikutuksessa 
interaction,vuorovaikutus 
interactional,vuorovaikutuksellinen 
interactionism,interaktionismia 
interactive,vuorovaikutteinen 
interactivity,vuorovaikutteisuus 
interagency,välisiin 
interarch,kaarensisäinen 
interartistic,poikkitaiteellis 
interaxial,akselien väliseen 
interaxis,akselien välinen 
interbank,pankkien välisillä 
interbranch,toimialakohtaiset 
interbreed,risteyttää 
intercalate,interkalatoituvat 
intercalation,interkalaatioon 
intercarpal,interkarpaalialueelle 
intercarrier,välitaajuisen 
intercede,rukoile 
intercept,siepata 
intercepting,kuuntelua 
interception,sieppaus 
interceptor,torjuntahävittäjä 
intercession,esirukous 
intercessor,esirukoilijana 
interchange,eritasoliittymä 
interchangeability,vaihdettavuus 
interchangeable,vaihdettava 
interchangeably,synonyymeinä 
intercity,kaupunkien välinen 
intercom,sisäpuhelin 
intercommunicate,yhteydessä toisiinsa 
intercommunication,Puhelimet 
intercommunity,yhteisöjen välisiä 
intercompany,sisäiset 
intercomparison,keskinäisen 
interconnect,keskinäisliitäntä 
interconnection,yhteenliittämistä 
intercontinental,mannertenvälinen 
interconversion,interkonversio 
interconvertible,toisikseen 
intercooling,välijäähdytyksen 
intercostal,välisistä 
intercourse,kanssakäyminen 
intercranial,kallonsisäinen 
intercultural,kulttuurienvälistä 
intercurrent,keskeyttävän 
intercurrently,kesken koetta 
interdepartmental,osastojen 
interdepend,välisten riippuvuus 
interdependence,keskinäinen riippuvuus 
interdependency,keskinäisriippuvuus 
interdependent,toisistaan ​​riippuvaiset 
interdependently,keskinäisessä riippuvuussuhteessa 
interdiffuse,diffundoituvat 
interdigitate,lomisormittavat 
interdigitation,lomittain 
interest,korko 
interested,kiinnostunut 
interesting,mielenkiintoinen 
interestingly,mielenkiintoisesti 
interestingness,kiinnostavuutta 
interface,liitäntä 
interfacial,rajapinta 
interfascicular,välisille 
interferant,häiritsevän 
interfere,häiritä 
interference,häiriö 
interferent,Häiriönpoistosysteemi 
interferential,interferenssivirta 
interfering,häiritseviä 
interferometer,interferometrillä 
interferometry,interferometria 
interfibrillar,interfibrillaarisia 
intergeneration,sukupolvien väliseen 
interglacial,interglasiaali 
intergovernmental,hallitustenvälisen 
interim,väliaikainen 
interindividual,yksilöiden välinen 
interior,sisusta 
interjacent,Keskimmäinen 
interject,heittää väliin 
interjection,huudahdus 
interlaboratory,Laboratorioiden 
interlace,limittää 
interlaced,lomitettu 
interlamellar,lamellien väliset 
interlaminate,laminaattikerrosten 
interlanguage,välikielensä 
interlay,välikerroksen 
interleaf,välilehti 
interleave,lomitettava 
interleaver,lomittaja 
interlibrary,kaukopalvelu 
interline,yhtiöidenvälistä 
interlineation,lisäpainama 
interlingua,Interlingva 
interlining,välivuori 
interlock,lukitus 
interlocker,lukitsin 
interlocutor,keskustelukumppani 
interlocutory,välituomion 
interloper,tungettelija 
interlude,välisoitto 
intermarriage,seka-avioliitto 
intermarry,mennä keskenään naimisiin 
intermediary,välittäjä 
intermediate,väli- 
intermediately,välipinnoitetut 
intermediation,välitys 
intermediator,välittäjä 
intermediatory,välittäjäorganisaatioita 
intermedius,intermediuksen 
interment,hautaus 
intermental,intermentaalinen 
intermesh,lomittuvat 
intermetallic,välisiä 
interminable,loputon 
interminably,loputtomasti 
intermingle,sekoittua 
interministerial,Ministeriöiden välistä 
intermission,väliaika 
intermittency,epäsäännöllisyys 
intermittent,ajoittainen 
intermittently,ajoittain 
intermitting,ajoittainen 
intermodulation,keskinäismodulaation 
intermolecular,intermolekulaarinen 
intermunicipal,kuntien 
intern,harjoittelija 
internal,sisäinen 
internality,sisäisyys 
internalization,sisäistäminen 
internalize,sisäistää 
internally,sisäisesti 
internals,sisäosat 
internation,kansainvälinen 
international,kansainvälinen 
internationalism,kansainvälisyys 
internationalist,internationalistinen 
internationality,Kansainvälisyys 
internationalization,kansainvälistyminen 
internationalize,kansainvälistää 
internationally,kansainvälisesti 
internecine,tuhoisa 
internee,internoitu henkilö 
internment,internointi 
internodal,nivelvälin 
internode,solmuväliä 
internship,työharjoittelu 
interparietal,Kallon 
interparliamentary,välisistä 
interparty,osapuolten välinen 
interpellate,tehdä välikysymys jstk 
interpellation,välikysymys 
interpenetration,vuorovaikutusta 
interpersonal,ihmissuhde- 
interphone,sisäpuhelin 
interplanetary,planeettojen välinen 
interplanting,inter 
interplay,vuorovaikutus 
interpolar,napojen 
interpolate,interpoloida 
interpolation,interpolointi 
interpolative,interpoloivasta 
interpolator,interpolaattori 
interpolymer,interpolymeeri 
interpose,tulla väliin 
interposer,välisovitin 
interposition,väliintulo 
interpret,tulkita 
interpretability,tulkittavuutta 
interpretable,tulkittavia 
interpretation,tulkinta 
interpretational,tulkinnallinen 
interpretative,tulkitseva 
interpreter,tulkki 
interpretive,tulkitseva 
interprofessional,toimialakohtaisten 
interprovincial,provinssin 
interproximal,interproksimaalinen 
interpupillary,Pupillien 
interracial,rotujenvälinen 
interregional,alueiden välistä 
interregnum,väliaika 
interrelate,nivoa toisiinsa 
interrelated,toisiinsa liittyvät 
interrelatedness,kytkeytyneet toisiinsa 
interrelation,keskinäinen suhde 
interrelationship,vuorovaikutussuhde 
interreligious,uskontojen 
interrogant,testauspaikka 
interrogate,kuulustella 
interrogation,kuulustelu 
interrogative,kysyvä 
interrogator,kuulustelija 
interrogatory,kuulustelu 
interrupt,keskeyttää 
interrupted,keskeytyy 
interruptible,keskeytettävissä 
interrupting,keskeyttämättä 
interruption,keskeytys 
intersect,leikata 
intersection,risteys 
intersectional,intersektionaalista 
intersessional,välisenä 
intersex,intersukupuolisia 
intersexual,intersukupuolisia 
intersexuality,Intersukupuolisuutta 
interspace,välitilan 
interspatial,VÄLISET 
interspeaker,keksiarvotulos 
intersperse,lomittaa 
interstate,valtioiden välinen 
interstation,VÄRÄHTELYÄ 
interstellar,tähtienvälinen 
interstice,rako 
interstitial,interstitiaalinen 
interstitially,interstitaalisesti 
interstitious,huokosissa 
intersubjective,intersubjektiivisen 
intersystem,järjestelmien välisissä 
interterritorial,interterritoriaalisella 
intertidal,vuorovesialueiden 
intertwine,kietoutua yhteen 
intertwining,punoutuminen 
intertwiningly,kietoutuvasti 
interunion,syndikaatin 
interuniversity,korkeakoulukeskusta 
interurban,kaukoliikenne 
interval,aikaväli 
intervalvular,kuoren 
intervarietal,lajikkeidenvälinen 
intervene,puuttua 
intervener,Väliintulija 
intervention,interventio 
interventional,toimenpideradiologiaan 
interventionism,interventionismin 
interventionist,interventionistisen 
interventive,interventiivinen 
interview,haastattelu 
interviewee,haastateltava 
interviewer,haastattelija 
interwar,sotien 
interweave,punoa yhteen 
interwork,yhteentoimivia 
interworks,toimii yh- 
interwound,engl. interwound helices 
interwove,kutoivat 
interwoven,toisiinsa 
intestate,testamenttia 
intestinal,suolisto- 
intestinally,intestinaalisesti 
intestine,suoli 
intimacy,läheinen suhde 
intimal,sisäkalvon 
intimate,intiimi 
intimately,läheisesti 
intimation,vihjaus 
intimidate,pelotella 
intimidation,pelottelu 
intimidatory,pelotteluun 
intine,imiini 
into,osaksi 
intolerability,mahdottomiksi 
intolerable,sietämätön 
intolerably,sietämättömän 
intolerance,suvaitsemattomuus 
intolerant,suvaitsematon 
intonation,intonaatio 
intone,messuta 
intoxicant,päihde 
intoxicate,huumata 
intoxicated,päihtynyt 
intoxicating,päihdyttävä 
intoxication,päihtymys 
intrabronchial,keuhkoputkensisäiseen 
intrabuccal,intrabukkaaliset 
intracardiac,intrakardiaa 
intracellular,solunsisäinen 
intracellularly,solun 
intracerebral,intraserebraalinen 
intracerebrally,aivojensisäisesti 
intracervical,kohdunkaulansisäinen 
intracompany,Toimialojen väliset 
intracorporeal,kehonsisäisen 
intracranial,kallonsisäinen 
intracranially,intrakraniaalisesti 
intractable,hankala 
intracutaneous,intrakutaanisen 
intradermal,intradermaalisen 
intradermally,intradermaalisesti 
intradermic,intradermisen 
intradermically,nahansisäisesti 
intrados,sisäholvin 
intraduodenal,intraduodenaaliset 
intradural,intraduraalinen 
intraepithelial,intraepiteliaalisten 
intragastric,intragastrisen 
intragroup,konsernin sisäiset 
intrahepatic,intrahepaattinen 
intramammary,maitorauhaseen 
intramarginal,vaihteluvälien 
intramedullary,luuytimensisäisiä 
intramembranous,membraaninsisäinen 
intramolecular,molekyylinsisäinen 
intramural,omassa piirissä tapahtuva 
intramuscular,lihakseen 
intramuscularly,lihakseen 
intranasal,nenänsisäistä 
intransigent,tinkimätön 
intransitive,intransitiivinen 
intransparent,ole avoimia 
intraocular,silmänpaineen 
intraoral,suunsisäistä 
intraorbital,intraorbitaalinen 
intraparietal,intraparietaalisesa 
intraperitoneal,vatsaonteloon 
intraperitoneally,vatsaonteloon 
intrapsychic,intrapsyykkisistä 
intrapulmonary,intrapulmonaarinen 
intrarectal,intrarektaalisen 
intraspinal,selkärangansisäinen 
intrasynovial,intrasynoviaalista 
intratesticular,kiveksensisäisiä 
intrathecal,intratekaalisella 
intrathoracic,rintakehänsisäinen 
intratracheal,intratrakeaalisella 
intratracheally,henkitorveen 
intravaginal,intravaginaalinen 
intravalvular,vaippaontelonesteen 
intravascular,suonensisäinen 
intravenous,suonensisäinen 
intravenously,suonensisäisesti 
intraventricular,intraventrikulaarinen 
intravertebral,intravertebraalisten 
intravesical,intravesikaalisen 
intravital,elintensisäisellä 
intravitreous,lasiaisensisäinen 
intreat,neuvo 
intrepid,peloton 
intrepidity,pelottomuus 
intricacy,monimutkaisuus 
intricate,monimutkainen 
intricately,taidokkaasti 
intrigue,vehkeily 
intriguer,juonittelija 
intriguing,kiehtova 
intriguingly,kiehtovan 
intrinsic,luontainen 
intrinsically,olennaisesti 
introduce,esitellä 
introducer,esittelijällä 
introducible,vietävissä 
introduction,käyttöönotto 
introductive,johdantokappaleen 
introductorily,alkuosassa 
introductory,johdanto- 
introspection,itsetutkiskelun 
introspective,introspektiivinen 
introversion,sulkeutuneisuus 
introvert,introvertti 
introverted,sisäänpäinkääntynyt 
intrude,tungetella 
intruder,tunkeutuja 
intruding,sekaantumatta 
intrusion,tunkeutumisen 
intrusive,tunkeileva 
intrusively,tungettelevan 
intrusiveness,tunkeutumiseen 
intubate,intuboimista 
intubation,intubaatio 
intubationist,intubointia 
intuit,tajuta intuitiivisesti 
intuition,intuitio 
intuitionism,intuitionismi 
intuitive,intuitiivinen 
intuitively,intuitiivisesti 
intuitiveness,intuitiivisuuteen 
inturned,Sisäänkääntyneiden 
intussusception,suolentuppeuma 
inulin,inuliini 
inundate,peittää tulvaveden alle 
inundation,tulva 
inure,karaista 
invade,hyökätä 
invader,maahanhyökkääjä 
invalid,pätemätön 
invalidate,mitätöidä 
invalidation,mitätöinti 
invalidity,työkyvyttömyys 
invalidly,hylätyn 
invaluable,korvaamaton 
invar,Invarteräs 
invariable,muuttumaton 
invariably,poikkeuksetta 
invariant,invariantti 
invasion,invaasio 
invasive,invasiivisia 
invective,herjaukset 
invector,Vektorisäädössä 
inveigh,haukkua 
inveigle,viekoitella 
invent,keksiä 
inventer,keksijä 
invention,keksintö 
inventional,Keksinnöllisessä 
inventive,kekseliäs 
inventively,kekseliäästi 
inventiveness,kekseliäisyys 
inventor,keksijä 
inventoriable,sisältyvien elementtien 
inventory,inventaario 
inverse,käänteinen 
inversely,käänteisesti 
inversion,inversio 
invert,inverttisokeri 
invertase,invertaasin 
invertebrata,Selkärangattomat 
invertebrate,selkärangaton 
invertebrated,selkärangattomista 
inverted,käänteinen 
inverter,invertteri 
invertible,käännettävissä 
invest,investoida 
investable,sijoitettavaa 
investigable,tutkittavina 
investigate,tutkia 
investigating,tutkinnassa 
investigation,tutkimus 
investigational,tutkimuslääkkeiden 
investigative,tutkiva 
investigator,tutkija 
investigatory,tutkimus- 
investiture,virkaanasettaminen 
investment,investointi 
investor,sijoittaja 
inveterate,piintynyt 
invidious,epäkiitollinen 
invigilator,valvoja 
invigorate,virkistää 
invigorating,virkistävä 
invigoration,uudistuminen 
invigorator,vahvistusaine 
invincible,voittamaton 
inviolability,loukkaamattomuus 
inviolable,loukkaamaton 
inviolate,loukkaamaton 
invisibility,näkymättömyys 
invisible,näkymätön 
invisibly,näkymättömästi 
invitation,kutsu 
invitational,kutsukilpailu 
invite,kutsu 
invitee,kutsuttavan 
inviter,kutsunut 
inviting,houkutteleva 
invitingly,kutsuvasti 
invocation,rukous 
invoice,lasku 
invoke,vedota 
involatile,haihtuvaa 
involuntarily,tahtomattaan 
involuntary,tahaton 
involute,kutistuvan itseensä 
involuted,kierteellä 
involution,kiertyminen 
involutional,involutionaalista 
involutionary,involuutio 
involutory,involutiivinen 
involve,aiheuttaa 
involved,osallistuva 
involvement,osallistuminen 
invulnerable,haavoittumaton 
inward,sisäänpäin 
inwardly,sisäisesti 
inwards,sisäänpäin 
iodate,jodaatti 
iodide,jodidi 
iodination,jodaus 
iodine,jodi 
iodism,jodismia 
iodo,jodi 
iodobenzene,jodibentseeniä 
iodoethane,jodietaania 
iodoform,jodoformi 
iodohydrin,jodohydriiniä 
iodomethane,jodimetaani 
iodometric,jodometrisellä 
iodometry,jodometriaan 
iodonium,jodonium 
iodosobenzene,jodibentseenidi 
ion,ioni 
ionic,Joonialainen 
ionic,ioni- 
ionizable,ionisoituvia 
ionization,Ionisaatio 
ionization,ionisaatio 
ionizer,ionisaattori 
ionogenic,ionogeenisen 
ionone,jononi 
ionosphere,ionosfäärin 
ionospheric,ionosfäärin 
iontophoresis,iontoforeesin 
iota,hitunen 
ipid,IPID: iä 
ipomea,Ipomean 
iranian,Iranilainen 
iraq,Irak 
iraqi,Irakilainen 
irascible,kiukkuinen 
irate,raivostunut 
ire,viha 
ireless,on langaton 
iridal,värikalvon 
iridescent,sateenkaaren väreissä kimalteleva 
iridocyclitis,iridosykliitti 
iris,iiris 
irish,Irlantilainen 
irishman,Irlantilainen 
irishness,Irlantilaisuuteni vuoksi 
irishwoman,Irlantilainen 
iritis,iriitti 
irk,harmittaa 
irksome,harmittava 
iron,rauta 
ironclad,Panssarilaiva 
ironical,ironinen 
ironically,ironisesti 
ironmaking,harkkoraudanvalmistusprosessit 
ironmonger,rautakauppias 
ironmongery,rautatavarat 
ironstone,rautamalmi 
ironwork,takorautatyö 
ironworking,rautatuotteiden 
ironworks,rautatehdas 
irony,ironia 
iroquois,Irokeesi 
irradiate,säteilyttää 
irradiated,säteilytetty 
irradiation,säteilytys 
irradiative,säteilyyn 
irrational,irrationaalinen 
irrationalism,irrationalismin 
irrationality,järjettömyyden 
irrebuttable,kumoamatonta 
irreconcilability,ristiriitaan 
irreconcilable,sovittamaton 
irrecoverable,perintäkelvottomaksi 
irrecoverably,korjaamattomiksi 
irredeemable,irtisanomaton 
irredeemably,toivottoman 
irreducible,redusoitumattomasta 
irreducibly,redusoitumattoman 
irrefutable,kieltämätön 
irrefutably,kiistämättömästi 
irregular,epäsäännöllinen 
irregularity,epäsäännöllisyys 
irregularly,epäsäännöllisesti 
irrelevance,merkityksettömyys 
irrelevancy,merkityksetön asia 
irrelevant,merkityksetön 
irreligion,Uskonnottomuus 
irreligious,uskonnoton 
irreligiousness,Uskonnottomuus 
irremediable,korjaamaton 
irremediably,peruuttamattomasti 
irremovable,voi irrottaa 
irremovably,irrottamattomasti 
irreparability,korjaamattomuutta 
irreparable,korjaamaton 
irreparably,korjauskelvottomaksi 
irreplaceable,korvaamaton 
irreplaceably,korvaamattoman 
irrepressible,lannistumaton 
irreproachability,nuhteettomuus 
irreproachable,nuhteeton 
irreproducible,toistettavuus 
irresistible,vastustamaton 
irresistibly,vastustamattomasti 
irresolute,neuvoton 
irresolution,epäröinti 
irresolvable,ratkaisemattomat 
irrespective,katsomatta 
irrespectively,riippumatta 
irresponsibility,vastuuttomuus 
irresponsible,vastuuton 
irresponsibly,vastuuttomasti 
irretrievable,peruuttamaton 
irretrievably,auttamattomasti 
irreverence,ylenkatse 
irreverent,epäkunnioittava 
irreversibility,peruuttamaton 
irreversible,peruuttamaton 
irreversibly,peruuttamattomasti 
irrevocability,vääjäämättömyys 
irrevocable,peruuttamaton 
irrevocably,vääjäämättömästi 
irrigable,kasteltavissa 
irrigant,huuhteluaineen 
irrigate,kastella 
irrigation,kastelu 
irrigational,Kastelu 
irritability,ärtyvyys 
irritable,ärtyisä 
irritably,ärtyneesti 
irritancy,ärsyttävyys 
irritant,ärsyttävä aine 
irritate,ärsyttää 
irritating,ärsyttävä 
irritation,ärsytys 
irritative,ärsyttävien 
is,on 
isaiah,Jesaja 
isatin,isatiinia 
ischemia,iskemia 
ischemic,iskeeminen 
ischiatic,nivustaipeen 
isentropic,isentrooppinen 
isethionate,isetionaatti 
isethionic,isetioni 
ishmaelite,Ismaelilainen 
isinglass,kalaliima 
islamic,Islamilainen 
islamism,Islamismi 
islamist,Islamistinen 
islamite,Islamilaiset 
islamize,Islamilaiseksi 
island,saari 
islander,saarelainen 
islandic,Islantilaisesta 
isle,saari 
islet,luoto 
ism,ismi 
ismaili,Ismailiitit 
isoamyl,isoamyyli 
isoamylamine,isoamyyliamiinia 
isoamylene,isoamyleeni 
isobar,ilmanpainekäyristä 
isobaric,isobaarinen 
isobath,syvyyskäyrän 
isobenzofuran,isobentsofuran 
isoborneol,isoborneoli 
isobornyl,isobornyyli 
isobutane,isobutaanilla 
isobutyl,isobutyyli 
isobutylene,isobutyleeniä 
isobutyraldehyde,isobutyraldehydin 
isobutyrate,isobutyraatti 
isobutyric,isovoi 
isochoric,isokoorinen 
isochronal,Isokroonisella 
isochrone,isokronisen 
isochronously,isokroonisesti 
isocitric,isositruunahappo 
isocoumarin,isokumariini 
isocratic,isokraattista 
isocrotonic,isokrotonihappo 
isocyanate,isosyanaatti 
isocyanic,isosyaanihappo 
isocyanide,isosyanidi 
isocyano,isosyano 
isocyanurate,isosyanuraatin 
isocyanuric,isosyanuuri 
isoelectric,isoelektristä 
isoeugenol,isoeugenoli 
isogen,isogeeni 
isogenic,isogeenisiä 
isoheptane,isoheptaania 
isohexyl,isoheksyyli 
isoindole,isoindolia 
isolable,eristettävässä 
isolate,eristää 
isolated,yksittäinen 
isolating,eristetään 
isolation,eristäminen 
isolationism,eristäytymispolitiikka 
isolationist,isolationisti 
isolative,eristysalustaan 
isoleucine,isoleusiini 
isologous,Isologiset 
isomaltose,isomaltoosia 
isomer,isomeeri 
isomeric,isomeerisen 
isomerically,isomeerisesti 
isomerism,isomeria 
isomerization,isomeroinnissa 
isomerize,isomeroituu 
isomery,isomerian 
isometric,isometrinen 
isomorph,isomorfia 
isomorphic,isomorfiset 
isomorphous,isomorfisia 
isonicotinic,isonikotiinihapoon 
isonitrile,isonitriili 
isoparaffin,isoparafiini 
isopentane,isopentaani 
isophane,isofaani 
isophthalic,isoftaaliha 
isophthalyl,isoftalyylikloridista 
isoprene,isopreeni 
isopropenyl,isopropenyyli 
isopropyl,isopropyyli 
isopropylamine,isopropyyliamiini 
isopulegone,isopulegoni 
isopycnic,isopyknisellä 
isopyrrole,isopyrroli 
isoquercitrin,isokversitriiniä 
isoquinoline,isokinoliini 
isosceles,tasakylkinen 
isostasy,isostasia 
isostatic,isostaattisella 
isostatically,isostaattisesti 
isostere,isosteeri 
isotherm,isotermi 
isothermal,isotermistä 
isothermally,isotermisesti 
isothermic,lämpöeristeisiä 
isothiocyano,isotiosyano 
isotonic,isotoninen 
isotonicity,isotonisuuden 
isotope,isotooppi 
isotopic,isotooppisen 
isotropic,isotrooppisia 
isotropy,isotropia 
isotype,isotyyppi 
isotypic,isotyyppiset 
isovalerate,isovaleraatti 
isovaleric,isovaleriaanahappo 
isovaline,isovaliinilla 
isoxazine,isoksatsiini 
isoxazole,isoksatsoli 
israeli,Israelilainen 
israelite,Israelilainen 
israelitish,Israelilaisen 
issuance,liikkeeseenlasku 
issue,kysymys 
issuer,liikkeeseenlaskijan 
issuing,antaneen 
isthmus,kannas 
istle,istlekuitu 
it,se 
itaconate,itakonaattia 
itaconic,itakoni 
itala,Itälä 
italian,Italialainen 
italic,Kursiivi- 
italicize,kursivoida 
italics,kursivointi 
itch,kutittaa 
itchiness,kutinaa 
itching,kutina 
itchy,kutiava 
item,erä 
itemization,erittely 
itemize,eritellä 
iterate,kerrata 
iteration,iteraatio 
iterative,iteratiivinen 
iteratively,iteratiivisesti 
ithiel,Iitielin 
itinerant,kiertävä 
itinerary,matkareitti 
its,sen 
itself,itse 
ivory,norsunluu 
ivy,muratti 
izar,Izarin 
jab,tökätä 
jabber,pälpättää 
jacent,taajuusalue saadaan käytettyä optimaa 
jacinth,hyasintti 
jack,Tunkki 
jack,tunkki 
jackal,sakaali 
jackass,pölkkypää 
jackdaw,naakka 
jacket,takki 
jacketed,vaipalla 
jacketing,päällysteellä 
jackknife,linkkuveitsi 
jackscrew,kääntöruuvin 
jacob,Jaakob 
jacobean,Jaakko I'n aikainen 
jacobinism,Jakobinismille 
jacobite,Jakobiitti 
jaded,uupunut 
jadeite,Jadeiitti 
jaeger,jääkäri 
jag,pykälä 
jagged,rosoinen 
jaguar,jaguaari 
jail,vankila 
jailbird,vankilakundi 
jailer,vanginvartija 
jalopy,vanha rämä 
jalousie,kaihtimet 
jam,Hillo 
jam,hillo 
jamaica,Jamaika 
jamaican,Jamaikalainen 
jamb,ovenpieli 
james,Jaakob 
jammer,Jumissa 
jammy,onnekas 
jan,Tammikuu 
jangle,helistellä 
janitor,talonmies 
janitorial,Talonmiespalvelut 
jansenism,Jansenismi 
janua,OSAVUOSIKATSAUS TAMMI 
january,Tammikuu 
jap,Japsi 
japan,Japani 
japan,Japani 
japanese,Japanilainen 
jar,purkki 
jargon,ammattikieli 
jarosite,jarosiittina 
jarrah,Jarrahin 
jarring,vihlova 
jasmine,jasmiini 
jasmone,jasmoni 
jasper,Jaspis 
jasper,jaspis 
jaundice,keltatauti 
jaunt,huviretki 
jaunty,hilpeä 
java,Jaava 
javan,Jaavan 
javanese,Jaavalainen 
javelin,keihäs 
jaw,leuka 
jawbone,leukaluu 
jawbreaker,sanahirviö 
jawless,leuaton 
jay,Närhi 
jay,närhi 
jaywalker,varomaton jalankulkija 
jazzy,vauhdikas 
jealous,mustasukkainen 
jealously,mustasukkaisesti 
jealousy,mustasukkaisuus 
jeans,farkut 
jebusi,Jebus 
jebusite,Jebusilaiset 
jeep,jeeppi 
jeer,ilkeillä 
jeffersonian,Jeffersoniaan 
jehovah,Jehova 
jejune,naiivi 
jejunum,tyhjäsuolessa 
jell,hyytyä 
jellied,hyytelöity 
jelly,hyytelö 
jellyfish,meduusa 
jemmy,Sorkkarauta 
jemmy,sorkkarauta 
jeopard,saattaa vaaraan 
jeopardize,vaarantaa 
jeopardousness,jeopardou sness 
jeopardy,vaara 
jerahmeel,Jerahmeelilla 
jeremiad,jeremiadi 
jerk,ääliö 
jerkin,nahkanuttu 
jerky,nykivä 
jeroboam,Jerobeam 
jessamine,jasmiini 
jest,pila 
jester,hovinarri 
jesting,leikkisä 
jesuit,Jesuiitta 
jesuitic,Jesuiittamainen 
jesuitical,Jesuiittamainen 
jesuitism,Ulkokultaisia 
jesus,Jeesus 
jet,suihkukone 
jetsam,rantaan ajautunut roskatavara 
jetted,porealtaat 
jettison,hylätä 
jetton,pelimarkka 
jetty,aallonmurtaja 
jew,Juutalainen 
jewel,jalokivi 
jeweler,jalokivikauppias 
jewelry,korut 
jewess,Juutalaisnainen 
jewish,Juutalainen 
jewishness,Juutalaisuutta 
jewry,Juutalaiset 
jezreelite,Jisreeliläinen 
jib,nostovarsi 
jibe,ivata 
jiff,hetkinen 
jiffy,hetkinen 
jig,pilkki 
jigger,ryypyn mittalasi 
jiggle,heilua 
jimmy,Sorkkarauta 
jimmy,sorkkarauta 
jingle,loru 
jingled,kilisivät 
jingoism,kansalliskiihko 
jingoistic,kansalliskiihkoinen 
jink,väistellä 
jinks,remuaminen 
jinni,dzinni 
jinx,huono onni 
jirga,Jirgaan 
jitter,värinää 
jitters,hermostuneisuus 
jittery,hermostunut 
job,työ 
jobbing,kappaletyö 
jobless,työtön 
joblessness,työttömyys 
jock,Juva 
jock,Juva 
jocose,leikkisä 
jocular,leikkisä 
jocularity,leikillisyys 
jog,hölkätä 
jogger,hölkkääjä 
joggle,heilutella 
john,Johannes 
join,yhtyä 
joinder,yhdistämisen 
joiner,puuseppä 
joinery,puusepäntyöt 
joining,tuloaan 
joint,yhteinen 
jointed,nivelikäs 
jointedly,nivelletysti 
jointing,saumaus 
jointless,Saumaton 
jointly,yhdessä 
joist,vasa 
joke,vitsi 
joker,jokeri 
jokingly,leikillään 
jollification,ilonpito 
jollity,iloisuus 
jolly,hilpeä 
jolt,täristää 
jolting,tärinää 
jordan,Jordania 
jordanian,Jordanialainen 
joss,kiinalainen epäjumalakuva 
jostle,tuupata 
jot,hitunen 
jotter,muistivihko 
jotting,muistiinpano 
journal,päiväkirja 
journalese,sanomalehtikieli 
journalism,journalismi 
journalist,toimittaja 
journalistic,journalistinen 
journalistically,journalistisesti 
journey,matka 
journeying,matkustamisesta 
journeyman,kisälli 
joust,turnailla 
jove,Jupiter 
jovial,Lupsakka 
