Word,Meaning
minutes,хвилин
minutes book,хвилин книга
miocene,міоцен
miocene epoch,міо епоха
mir,світ
mira,миру
miracle,чудо
miracle cure,панацея
miracle play,миракль
miracles,чудеса
miraculous,чудотворний
miraculous tale,чудесне казка
miraculously,чудесним чином
mirage,міраж
mire,бруд
mired,загрузла
miriam,міріам
miro,миро
mirror,дзеркало
mirror image,дзеркальне відображення
mirror reading,дзеркало читання
mirror spot,дзеркало місце
mirrored,дзеркальні
mirrored colour,дзеркальний колір
mirth,веселощі
mirza,мірза
mis,неправильно
mis,неправильно
misanthrope,мізантроп
misapplication,зловживання
misappropriate,привласнювати
misappropriated accounts,зловживання рахунки
misappropriation,привласнення
misbehavior,негідну поведінку
misbehaviour,негідну поведінку
miscalculation,прорахунок
miscarriage,викидень
miscellaneous,різне
miscellaneous account,різне рахунки
miscellaneous assurances,різне запевнення
miscellaneous income,інші надходження
mischief,зло
mischief maker,пустощі виробник
mischief making,пустощі рішень
mischievous,пустотливий
mischievously,пустотливо
miscibility,змішуваність
mis-cite,неправильно цитують
misconceived,на помилкових
misconception,неправильне уявлення
misconduct,проступок
misconduct-oneself,проступок-собі
misconfiguration,неправильне налаштування
misconstrue,неправильно витлумачувати
mis-created,неправильно створено
mis-demean,неправильно принизити
misdirect,неправильно направляти
misdirected article,засланий стаття
misdirected demand,засланий попит
misdoing,помилка
miserable,нещасний
miserably,нещасно
miserliness,скупість
miserly,скупий
misery,злидні
misfire,осічка
misfortune,біда
misguidance,неправильне керівництво
misguided,неправильний
misguided policy,помилкової політики
mishandling,неправильне поводження
mishap,нещастя
mishnaic,мішни
misinform,дезінформувати
misinformation,дезінформація
misinterpret,невірно тлумачити
misinterpretation,невірне тлумачення
misjudge,недооцінювати
mislead,вводити в оману
misleading,вводить в оману
misleads,вводить в оману
misled,введений в оману
mismanagement,безгосподарність
mismatch,розбіжність
misnamed,невірно названі
misnomer,неправильна назва
misplaced,недоречні
misplaced authority,недоречна влада
misplacement,зсув
misread,неправильно витлумачувати
misreading,неправильне прочитання
misrepresent,спотворювати
misrepresentation,введення в оману
misrepresented,спотворений
miss,міс
miss out,пропускати
missed,пропущений
mis-sent article,неправильно відправлено стаття
misses,промахи
misshapen,потворний
missile,ракета
missing,відсутній
missing credit,відсутня кредит
missing link,відсутню ланку
mission,місія
missionary,місіонер
missionary spirit,місіонерський дух
missionary zeal,місіонерське завзяття
mississippi,міссісіпі
missive,послання
missouri,міссурі
missouri gourd,міссурі гарбуза
miss-out,міс-аут
misspelling,неправильне написання
misstatement,неправильне заяву
mist,туман
mist over,пітніти
mist up,пітніти
mistake,помилка
mistake for,помилкою
mistaken,помилковий
mistakenly,помилково
mistakes,помилки
mistaking,помилитися
mister,пан
mistook,прийняв
mistreat,погано поводитися
mistreated,жорстокому поводженню
mistreating,погане поводження
mistreatment,погане поводження
mistreats,погано поводиться
mistress,господиня
mistrust,недовіру
mistrusts,довіряє
misty,туманний
misty eyed,туманні очі
misunderstand,неправильно зрозуміти
misunderstanding,непорозуміння
misunderstood,неправильно
misuse,зловживання
mitch,мітч
mitchell,мітчелл
mite,кліщ
mite box,кліщ вікно
mithra,мітра
mitigate,пом'якшувати
mitigating,пом'якшувальною
mitigating circumstances,пом'якшувальні обставини
mitigation,пом'якшення
mitochondria,мітохондрії
mitochondrial,мітохондріальна
mitra,митра
mitt,рука
mix,змішувати
mix in,змішати в
mix into,змішати в
mix up,змішувати
mix with,змішати з
mixed,змішаний
mixed ability,змішаний здатність
mixed bag,змішану
mixed blessing,благом
mixed commission,змішана комісія
mixed committee,змішаний комітет
mixed constitution,змішане пристрій
mixed crop,змішаний культур
mixed currency,змішаний валют
mixed doubles,гра змішаних пар
mixed farming,неспеціалізоване багатогалузеве сільське господарство
mixed feelings,змішані почуття
mixed grill,змішаний гриль
mixed marriage,змішаний шлюб
mixed metaphor,змішані метафори
mixed up,переплутали
mixed-marriage,змішаного шлюбу
mixed-up,заплутався
mixes,суміші
mixing,змішування
mixing box,камера змішання
mixture,суміш
mix-up,плутанина
mizpah,міцпе
mm,мм
mn,міннесота
mo,мо
moabite,моавітянин
moabitess,моавітянку
moan,стогін
moaned,простогнав
moaning,стогони
moat,рів
mob,натовп
mob-cap,домашній очіпок
mobile,мобільний
mobilisation,мобілізація
mobility,мобільність
mobility allowance,надбавка за мобільність
mobilization,мобілізація
mobilize,мобілізувати
mobilized,мобілізований
mobilizes,мобілізує
mobilizing,мобілізуючої
mocha,кава мокко
mock,макет
mock up,макет
mocker,насмішник
mockery,знущання
mocking,осміяння
mockingly,глузливо
mock-soup,макет суп
mock-turtle,макет черепаха
mock-up,макет
modal,модальний
modal auxiliary,допоміжний модальний
modal verb,модальне дієслово
modality,модальність
mode,режим
model,модель
modeling,моделювання
modelling,моделювання
models,моделі
modem,модем
moderate,помірний
moderate behavior,помірний поведінку
moderate conservation,помірний збереження
moderate democracy,помірний демократія
moderate realism,помірний реалізм
moderated,модератором
moderately,помірно
moderates,помірні
moderating,адміністрація
moderation,помірність
moderator,сповільнювач
modern,сучасний
modern advances,сучасні досягнення
modern age,сучасна епоха
modern doctrines,сучасні доктрини
modern drama,сучасної драматургії
modern education,сучасна освіта
modern language,сучасну мову
modernisation,модернізація
modernism,модернізм
modernist,модерніст
modernist poetry,модерністської поезії
modernity,сучасність
modernization,модернізація
modernize,модернізувати
modernized,модернізовані
modernizing,модернізація
modest,скромний
modestly,помірно
modesty,скромність
modification,модифікація
modified,модифікований
modified appropriation,модифікований привласнення
modifier,модифікатор
modifier register,модифікатор реєстрація
modifies,модифікує
modify,змінювати
modifying,модифікує
modular,модульна
modulate,модулювати
modulated,модульований
modulated speech,модульований мови
modulation,модуляція
modulator,модулятор
modulatory,модуляторні
module,модуль
modulus,модуль
modulus category,модуль категорія
modus,модус
modus operandi,образ дії
modus vivendi,модус вівенді
mogul,могул
moha,моху
mohair,мохер
mohammad,мохаммад
mohammed,мухаммед
moi,мій
moira,мойра
moist,вологий
moisten,змочити
moistness,вологість
moisture,вологість
moisture laden,навантажені вологи
moisturizer,зволожувач
molar,молярний
molar (tooth),молярна (зуб)
molar teeth,корінні зуби
molarity,молярность
molasses,меляса
mold,форма
moldavian,молдавський
molded,формовані
molder,формувальник
molding,молдинг
moldy,цвілий
mole,моль
mole hill,моль пагорб
mole skin,моль шкіри
molecular,молекулярний
molecular force,молекулярна сила
molecular formula,молекулярна формула
molecular physics,молекулярна фізика
molecule,молекула
molest,приставати
molestation,настирливість
molested,приставав
molester,хуліган
molesting,набридають
mollified,пом'якшений
mollify,пом'якшувати
mollusca,молюск
molluscum,молюск
mollycoddle,неженка
molotov cocktail,коктейль молотова
molten,розплавлений
molybdenum,молібден
mom,мама
moment,момент
momenta,імпульси
momentarily,на мить
momentary,миттєвий
momentous,важливий
momentum,імпульс
mommy,мама
mon,понеділок
mona,мона
monaco,монако
monarch,монарх
monarchical,монархічний
monarchist,монархіст
monarchy,монархія
monastery,монастир
monastic,чернечий
monastic library,монастирської бібліотеки
monastic life,чернече життя
monastic movement,чернечого руху
monasticism,чернецтво
monday,понеділок
monday week,понеділок тиждень
monegasque,монако
monel,монель
monetarism,монетаризм
monetarist,монетарист
monetary,грошовий
monetary adjustment,грошова регулювання
monetary agreement,валютну угоду
monetary circulation,грошовий обіг
monetary contraction,скорочення грошової маси
monetary crisis,валютна криза
monetary resource,грошова ресурс
money,гроші
money begets money,гроші породжують гроші
money box,грошовий ящик
money is the root of all evil,гроші корінь усіх зол
money maker,виробник грошей
money making,гроші рішень
money market,грошовий ринок
money order,грошовий переказ
money spinner,прибуткова справа
money talks,гроші вирішують
moneyed,грошовий
moneylender,лихвар
money-lender,лихвар
moneymaking,накопительство
money-market,грошового ринку
money-order,гроші порядку
money-spinner,прибуткова справа
mongering,чуток
mongol,монгол
mongol dynasty,монгольської династії
mongol idiocy,монгол ідіотизм
mongol tatar,монгол татарського
mongolia,монголія
mongolian,монгольський
mongolian race,монгольська раса
mongoose,мангуста
monica,моніка
monies,грошові суми
moniker,кличка
monist,моністом
monitor,монітор
monitor lizard,варан
monitor school,стежити школу
monitor system,системний монітор
monitored,контрольований
monitoring,моніторинг
monitoring circuit,схема контролю
monitoring service,служби моніторингу
monitor-over,стежити за-
monitors,монітори
monitory,застережливий
monk,монах
monkey,мавпа
monkey about,мавпа про
monkey around,мавпа навколо
monkey business,безглузда робота
monkey god,мавпа бога
monkey nut,мавпа гайка
monkey wrench,розвідний гайковий ключ
monkey-jacket,бушлат
monkey-nut,мавпа-гайка
monkey-puzzle,араукарія чилійська
monkhood,чернецтво
monoatomic,одноатомний
monochloroacetic,монохлоруксусной
monochromatic,монохроматический
monochrome,монохромний
monocle,монокль
monogamous,моногамний
monogamous family,моногамної сім'ї
monogamy,моногамія
monogrammed,з монограмою
monoid,моноїд
monolithic,монолітний
monolithic bloc,монолітний блок
monolithic prostitution,монолітний проституція
monomer,мономер
monopolisation,монополізація
monopolistic,монопольний
monopolization,монополізація
monopolize,монополізувати
monopolized,монополізований
monopolizes,монополізує
monopoly,монополія
monopotassium,монокалій
monosaccharide,моносахарид
monotheism,монотеїзм
monotheistic,монотеистический
monotheistic religion,монотеїстична релігія
monotonically,монотонно
monotonous,монотонний
monotonous speech,одноманітна мова
monoxide,монооксид
monroe doctrine,доктрина монро
mons,монс
monsoon,мусон
monsoonal,мусонний
monstrosity,чудовисько
monstrous,жахливий
monstrously,жахливо
monstrousness,жахливість
mont,мон
montana,монтана
montane,гірський
monte,монте
montenegro,чорногорія
monterey,монтерей
montessori method,монтессорі-метод
montezuma,монтесума
month,місяць
monthly,щомісяця
monthly abstract,щомісячно абстрактний
monthly course,місячний курс
month's mind,розум місяць
monument,пам'ятник
monumental,монументальний
moo,мукання
mood,настрій
mood music,музика настрої
moody,похмурий
moon,місяць
moon about,діяти як у сні
moon blindness,місяць сліпота
moon drop,місяць падіння
moon festival,місяць фестиваль
moon over,місяць над
moonbeam,місячний промінь
moon-beam,луна-промінь
moon-calf,луна-теля
moonlight,місячне світло
moon-light,місяць світла
moonlighter,сумісник
moonlighting,сумісництво
moon-lit,місяць освітлених
moonscape,місячний ландшафт
moon-shine,луна-блиск
moonstone,місячний камінь
moon-stone,місяць камінь
moon-struck,місяць вдарив
moor,мавр
moor-cock,мавр півень
moore,мур
moor-hen,мавр-курка
mooring,причал
moor-land,мавр-земля
moors,болота
moosa,муса
moose,американський лось
moot point,спірне питання
mooting,інсценування судового процесу
mop,швабра
mop up,витирати
moped,мопед
mop-up,прочісування
mor,мор
mora,мору
moraine,морена
moraine deposit,морени депозит
moraine girdle,морени пояс
moraine hill,морени пагорб
moral,моральний
moral absolutism,моральний абсолютизм
moral argument,моральний аргумент
moral code,моральні норми
moral courage,моральне мужність
moral excellence,чеснота
moral philosophy,етика
moral science,моральний наука
moral support,моральна підтримка
moral victory,моральна перемога
moral-certainty,морально-визначеність
morale,бойовий дух
moralist,мораліст
moralistic,моралістичний
moralist's fallacy,помилковість мораліста в
morality,мораль
morality play,мораль гра
moralizing,моралізування
morally,морально
morally bound,морально зобов'язані
morals,звичаї
moral-support,морально-підтримка
moratorium,мораторій
moravian,моравський
morbid,хворобливий
morbidity,захворюваність
more,більше
more like,більше як
more likely,"швидше за все,"
more than,більш ніж
moreover,крім того
mores,звичаї
morgan,морган
morgana,моргана
morgue,морг
moribund,вмираючий
morin,морін
moringa,морінга
mormon,мормон
mormon tabernacle,мормон скинії
mormonism,мормони
morn,ранок
morne,морн
morning,ранок
morning coat,візитка
morning exercise,ранкова гімнастика
morning glory,іпомеї
morning land,вранці земля
morning loan,ранок кредит
morning show,ранкове шоу
morning sickness,нудота вагітних
morning star,ранкова зірка
morning-coat,вранці пальто
morning-glory,березка
mornings,вранці
morning-star,ранок-зірковий
moroccan,марокканський
morocco,марокко
moron,дебіл
moronic,ідіотський
morph,морфинг
morphine,морфій
morphogenetic,морфогенетичний
morphological,морфологічний
morphological accent,морфологічна акцент
morphologically,морфологічно
morphology,морфологія
morris,морріс
morris dance,народний танець у костюмах героїв легенди про робін гуде
morris dancer,морріс танцюрист
morris-dance,морріс-танець
morrow,завтра
mort,морт
mortal,смертний
mortal fear,смертний страх
mortal sin,смертний гріх
mortality,смертність
mortally,смертельно
mortar,міномет
mortar-board,розчин дошка
mortgage,іпотека
mortgage-deed,іпотечного справу
mortimer,мортімер
morton,мортон
mortuary,морг
mosaic,мозаїка
mosaic binding,зв'язування мозаїка
mosaic ceramic,мозаїка керамічна
mosaic law,мозаїка закон
moscow,москва
moses,мойсей
moslem,мусульманин
mosque,мечеть
mosquito,комар
mosquito boat,комарів човни
mosquito craft,торпедний катер
mosquito curtain,комарів завісу
mosquito net,сітка від комарів
mosquito-net,комарів-мережу
moss,мох
moss rose,троянда мускусна
moss troops,мох війська
moss-rose,мох-троянда
mossy,моховитий
most,найбільш
most honourable,найпочеснішим
most like,"більшість, як"
most likely,ймовірно
mostly,головним чином
mot,слівце
mot test,тест mot
mote,порошинка
mote hill,сучок пагорб
motel,мотель
moter,промотор
moth,моль
moth eaten,молі їдять
moth-eaten,роз'їдений міллю
mother,мати
mother book,мати книга
mother city,рідне місто
mother complex,мати комплекс
mother country,метрополія
mother craft,мати ремесло
mother figure,мати фігура
mother in law,свекруха
mother nature,мати-природа
mother of pearl,перламутровий
mother superior,ігуменя
mother tongue,рідна мова
mother wit,кмітливість
motherboard,материнська плата
mother-country,мати-країна
motherfucker,ублюдок
motherhood,материнство
mother-in-law,свекруха
motherland,батьківщина
motherless,позбавлений матері
motherly,по-материнськи
mother's school,школа матері
mother-wit,мати-дотепність
motile,рухливий
motility,рухливість
motion,рух
motion picture,кінофільм
motion sickness,заколисування
motion study,дослідження руху
motional,руховий
motionless,нерухомий
motivate,мотивувати
motivated,мотивовані
motivated factor,мотивованим чинником
motivated word,мотивованим слово
motivates,мотивує
motivating,мотивує
motivating factors,мотивуючі чинники
motivation,мотивація
motivational,мотиваційний
motivational selectivity,мотиваційний селективність
motive,мотив
motive power,рушійна сила
motley,строкатий
motor,двигун
motor boat,катер
motor car,автомобіль
motor cycle,мотоцикл
motor cyclist,мотоцикліст
motor horn,двигун ріг
motor mechanic,автомеханік
motorbike,мотоцикл
motor-bike,мопед
motorboat,моторний човен
motorcade,автоколона
motorcar,автомобілебудування
motorcycle,мотоцикл
motor-cycle,мотор-цикл
motorcyclist,мотоцикліст
motoring,автомобільний спорт
motorist,автомобіліст
motorized,моторизований
mottled,строкатий
motto,девіз
mou,му
mould,форма
moulded ware,формовані вироби
moulding,молдинг
moult,линька
mound,курган
mount,кріплення
mount guard,вступати в караул
mount up,піднятися
mountain,гора
mountain ash,горобина
mountain chain,гірський ланцюг
mountain lion,гірський лев
mountain range,гірський хребет
mountain sickness,гірська хвороба
mountain-ash,горобина
mountaineer,альпініст
mountainous,гористий
mountainside,схил гори
mounted,встановлений
mount-guard,кріплення-охоронець
mounting,монтаж
mounts,кріплення
mount-up,монтування до
mourn,оплакувати
mournful,скорботний
mourning,траур
mouse,миша
mouse deer,миші оленів
mouse ear,вуха миші
mousse,мус
moustache,вуса
mouth,рот
mouth off,рот від
mouth organ,губна гармошка
mouth watering,рот поливу
mouthed,рот
mouthful,ковток
mouthing,брудом
mouth-organ,губна гармоніка
mouthpiece,мундштук
mouth-piece,рот шматок
mouthwash,полоскання для рота
movable,рухоме
movable feast,рухоме свято
movables,рухоме майно
move,крок
move about,переїжджати
move along,рухатися уздовж
move around,пересуватися
move down,рухатися вниз
move house,переїжджати на іншу квартиру
move in,рухатися в
move into,перейти в
move off,від'їжджати
move on,йти далі
move out,з'їжджати
move over,відсуватися
move up,рухатися вгору
moveable,рухомий
moved,переїхав
move-in,рухатися в
movement,рух
mover,двигун
movers,двигуни
moves,рухається
movie,фільм
movie camera,кінокамера
movie editor,редактор фільму
movie house,кінотеатр
movie star,кінозірка
movie theater,кінотеатр
movie theatre,кінотеатр
movietone,звуковий фільм
moving,рухомих
moving effect,переміщення ефект
moving in,рухається в
moving picture,рухоме зображення
moving power,рушійна сила
moving school,переміщення школи
movingly,зворушливо
mower,косарка
mowing,покіс
mozambique,мозамбік
mozambique or sweet lime,мозамбік або солодкий лайм
mp,член парламенту
mpg,миль на галон
mph,миль / год
mr,г-н
mr.,г-н.
mrs,г-жа
mrs.,г-жа.
ms,міссісіпі
ms.,мс.
mt,монтана
much,багато
much as,скільки
much display but no substance,"багато дисплей, але не речовина"
much less,значно менше
much longer,"набагато довше,"
mucosa,слизова оболонка
mucous,слизовий
mucous membrane,слизова оболонка
mucous-membrane,слизисто-мембрани
mucus,слиз
mud,бруд
mud brink,бруд грані
mud flat,тераса мулистого ґрунту
mud house,бруд будинок
mud plaster,бруд штукатурка
mud rampart,бруд вал
mud slinging,бруд стропування
muddle,плутанина
muddle along,плутанина разом
muddle headed,плутанина на чолі
muddle through,видертися
muddled,заплутані
muddle-head,плутаник
muddy,мутний
mud-guard,бруду охоронець
mudslinging,наклеп
mud-slinging,бруду стропування
muffin,оладки
mug,гуртка
mug shot,гуртка постріл
muhammad,мухаммед
muharram,мухаррам
mujaheddin,моджахед
mujahedin,моджахеди
mujahideen,моджахеди
mujahidin,моджахеди
mulberry,шовковиця
mulberry tree,тутового дерева
mulberry-tree,шовковиці
mulch,мульча
mulder,малдер
mule,мул
mules,мули
mulla,мулла
mulled,глінтвейн
muller,бігун
multi,багато
multi-,мульти-
multi foil,мульти плівка
multi linguist,мульти лінгвіст
multi meter,мультиметра
multi nominal,мульти номінальна
multi tax,мульти податок
multi verse,мульти вірш
multi caste,мульти каста
multi cellular,мульти стільникового
multi centred society,мульти центру суспільство
multi dimensional development,багатовимірні розвиток
multi ethnic,багатоетнічної
multi gap arrestor,мульти розрив розрядник
multi group society,мульти груп суспільство
multi literal transcription,мульти буквальне транскрипції
multi plant bargaining,мульти торг завод
multi programme centre,мульти центр програми
multi route,мульти маршрут
multi shift system,багатопартійна система перемикання
multi storeyed building,мульти поверхова будівля
multi twin cable,мульти двожильний кабель
multi zonal,мульти зональної
multiaxial,многоосного
multicellular,багатоклітинний
multicolored,багатобарвний
multicore,багатожильний
multicultural,мультикультурний
multiculturalism,мультикультуралізм
multidimensional,багатовимірний
multidirectional,многонаправленности
multifaceted,багатогранний
multifarious,різноманітний
multilateral,багатосторонній
multilateralism,багатосторонність
multilaterally,багатосторонньо
multilingual,багатомовний
multi-lingual,багатомовна
multimedia,мультимедіа
multimillionaire,мультимільйонер
multimodal,мультимодальні
multinational,багатонаціональний
multiparous,повторнородящая
multiparty,багатопартійна
multiphase,багатофазний
multiple,множинний
multiple budget,кілька бюджет
multiple choice,великий вибір
multiple class,кілька клас
multiple correlation,множинної кореляції
multiple personality,множинної особистості
multiple sclerosis,розсіяний склероз
multiple-sclerosis,розсіяний склероз
multiplex,мультиплекс
multiplex apparatus,мультиплекс апарат
multiplex cinema,багатозальний кінотеатр
multiplex society,мультиплекс суспільство
multiplication,множення
multiplication table,таблиця множення
multiplicative,мультиплікативний
multiplicative inverse,мультиплікативний зворотний
multiplicative numeral,мультиплікативний позицією
multiplicity,множинність
multiplicity aspects,множинності аспекти
multiplied,множиться
multiplied strike,помножений удару
multiplier,множник
multiplier effect,мультиплікаційний ефект
multiplier onion,множник цибулю
multiplier theory,множник теорія
multiplies,примножує
multiply,помножити
multiplying,множення
multipoint tax,многоточечной податок
multipurpose,багатоцільовий
multi-purpose,багатоцільовий
multistorey,багатоповерховий
multitude,безліч
multiverse,мультивселенной
mum,мама
mumbled,пробурмотів
mummy,мама
mummy brown,мумія коричневий
mumps,свинка
mundane,мирської
mundane theology,мирської теології
mungo,манго
munich,мюнхен
munich settlement,врегулювання мюнхен
municipal,муніципальний
municipal authority,муніципальна влада
municipal board,муніципальне управління
municipal bond,облігація муніципальної корпорації
municipal corporation,муніципальна корпорація
municipal council,муніципальна рада
municipal court,муніципальний суд
municipality,муніципалітет
munificence,щедрість
munificent,надзвичайно щедрий
munitions,військове спорядження
munt,мунт
mural,фреска
mural art,фрески мистецтва
mural painting,фресковий живопис
muralist,монументаліст
muratorian,мураторі
murder,вбивство
murdered,убитий
murderer,вбивця
murdering,вчинення тяжкого вбивства
murderous,убивчий
murders,вбивства
mure,заточают
muriate,солянокислих сіль
muriatic,солянокислий
muriel,мюріель
murky,темний
murmur,ремствування
murmured vowel,пробурмотів гласний
murmuring,бурмотіння
murphy,мерфі
murray,мюррей
musa,муса
muscat,мускатний
muscle,м'яз
muscle bound,м'язи кордон
muscle bundle,м'язи розшарування
muscle in,м'яз
muscle man,мускулистий чоловік
muscle sense,м'язи сенс
muscling,мускулатура
muscular,м'язовий
muscular coordination,м'язової координації
muscular image,м'язова зображення
muse,муза
museum,музей
museum archeology,музей археології
museum piece,музейний експонат
museum-piece,музей-шматок
mush,кашка
mushroom,гриб
mushroom cloud,грибоподібну хмару
mushroom-cloud,гриб-хмара
mushy,м'який
music,музика
music box,шарманка
music hall,музичний зал
music stand,пюпітр
musical,музичний
musical box,музична шкатулка
musical chairs,музичні стільці
musical comedy,музична комедія
musical instrument,музичний інструмент
musical octave,музичний октави
musical theater,музичний театр
musical time,музичного часу
musicality,музикальність
music-hall,мюзик-хол
musician,музикант
musician,музикант
musing,роздум
musk,мускус
musk deer,кабарга
musk turtle,мускус черепаха
musk-deer,кабарга
musketeer,мушкетер
muskmelon,мускусної дині
musk-melon,мускус дині
musk-rat,ондатра
musk-rose,мускус троянда
muslim,мусульманин
mussels,молюски
must,повинен
mustache,вуса
mustang,мустанг
mustard,гірчиця
mustard gas,гірчичний газ
mustard-gas,гірчичний газ
muster,збирати
muster master,майстер по тривогам
muster roll,суднова роль
muster-up,збирати
mutant,мутант
mutate,мутувати
mutation,мутація
mute,німий
mute button,кнопка відключення звуку
mute negative,німий негативний
muted,приглушений
mutilated,понівечений
mutilates,спотворює
mutilation,каліцтво
mutiny,заколот
muttered,пробурмотів
mutton,баранина
mutton chop,бараняча відбивна
mutton-headed,дурний
mutual,взаємне
mutual friend,спільний друг
mutual fund,взаємний фонд
mutual wall,суміжна стіна
mutually,взаємно
mutually exclusive,взаємовиключний
mutually inclusive,взаємно включно
muzzle,морда
mv,міллівольт
my,мій
my eye,моє око
my foot!,моя нога!
my god,боже мій
my hat!,моя капелюх!
my senior,мій старший
my word!,моє слово!
myalgia,м'язовий біль
myall,моє все
myanmar,м'янма
mycobacterium,мікобактерія
mycorrhizal,мікоризні
myelin,мієлін
myelin sheath,мієлінової оболонки
myelogenous,мієлолейкоз
mynah,майна
myocardial,інфаркт
myopic,короткозорий
myosin,міозин
myriad,міріади
myrrh,мирра
myrtle,мирт
myrtle decoration,мирт прикраси
myself,себе
mysore,майсур
mysterious,таємничий
mysteriously,таємничо
mystery,таємниця
mystery play,містерія
mystery story,детективний роман
mystery-tour,таємниця-тур
mystic,містик
mystical,містичний
mysticism,містика
mystifying,містифікується
mystique,таємничість
myth,міф
myth making,міфотворчість
myth ridden theology,міф їздив богослов'я
mythic,міфічна
mythical,міфічний
mythological,міфологічний
mythology,міфологія
n. mex,п. mex
na,не доступно
na‹ve,на <ве
naaman,нааман
nab,зловити
nabal,навал
nabbed,зловив
nadeem,надим
nadir,надир
nag,пиляти
naga,нагі
nagara,нагару
nagging,ниття
nahor,нахор
nahuatl,науатль
nahum,наум
nail,цвях
nail biting,гризти нігті
nail brush,щіточка для нігтів
nail down,забивати
nail file,пилка для нігтів
nail on,прибивати
nail onto,нігтів на
nail polish,лак для нігтів
nail scissors,манікюрні ножиці
nail to,цвях
nail up,забивати
nail varnish,лак для нігтів
nail-cutter,кніпсер для нігтів
nailed,прицвяхований
nails,нігті
nain,наїна
nair,наїр
naive,наївний
naively,наївно
naked,голий
naked truth,гола правда
nakedly,неприкрито
nakedness,нагота
naked-ness,голі-несс
naloxone,налоксон
nam,нам
name,назва
name call,назва виклик
name drop,ім'я падіння
name dropping,ім'я пониження
name names,імена ім'я
name plate,табличка
name sake,заради імені
named,названий
name-day,іменини
name-dropping,хвастощі зв'язками
nameless,безіменний
namely,а саме
nameplate,табличка
names,імен
namesake,тезка
namibia,намібія
naming,іменування
nan,бабуся
nancy,ненсі
nanda,нанда
nandi,нанді
nano,нано
nanosecond,наносекунд
nanotechnology,нанотехнології
nant,нант
naomi,наомі
naoto,наото
nap,подрімати
naphtha,нафта
naphthalate,нафталат
naphthalene,нафталін
napkin,серветка
napkins,серветки
naples,неаполь
napoleon,наполеон
napoleonic,наполеонівський
napoleonic imperialism,імперіалізму наполеона
nappies,підгузки
nappy,підгузник
narcissistic,самозакоханий
narcissistic attitude,самозакоханий ставлення
narcissistic supplies,нарциссические матеріали
narcotic,наркотичний
narcotics,наркотики
narcotics education,наркотики освіту
narendra,нарендра
narrate,оповідати
narrated,розповів
narrates,оповідає
narrating,оповідаючи
narration,оповідь
narrations,розповіді
narrative,оповідь
narratives,розповіді
narrator,оповідач
narrators,оповідачі
narrow,вузький
narrow circumstances,обмежені обставини
narrow down,звузити
narrow gauge,вузькоколійна
narrow minded,мислити вузько
narrow mindedness,вузького мислення
narrow squeak,на волосині від загибелі
narrowed,звужений
narrowed meaning,звузилися сенс
narrower,вузький
narrowing,зменшення
narrowly,вузько
narrow-minded,вузький
narrowness,вузькість
narrows,вузькості
nary,анітрохи
nasa,наса
nasal,носової
nascent,виникаючий
nash,неш
nasi,насі
nassau,нассау
nast,наст
nasty,противний
natal,натільний
natalia,наталія
natalie,наталі
nathan,натан
nathanael,натанаїл
nation,народ
nation state,національна держава
national,національний
national anthem,національний гімн
national convention,національний партійний з'їзд
national curriculum,національна навчальна програма
national debt,держборг
national economy,національна економіка
national insurance,державне страхування
national park,національний парк
national service,військова повинність
national socialism,націонал-соціалізм
nationalisation,націоналізація
nationalism,націоналізм
nationalist,націоналіст
nationalistic,націоналістичний
nationality,національність
nationalization,націоналізація
nationalize,націоналізувати
nationalized,націоналізований
nationalized insurance,націоналізованої страхування
nationalizing,націоналізація
nationally,в національному
nationals,громадяни
nationhood,державність
nations,нації
nationwide,загальнонаціональний
native,рідний
native american,індіанець
native australian,австралійських
native country,вітчизна
native disposition,рідний розпорядження
native land,батьківщина
natives,тубільці
nativity,народження
nativity play,вертеп
nato,нато
natron,натр
natural,природний
natural ability,природна здатність
natural action,природне дію
natural childbirth,природні пологи
natural covering,натуральне покриття
natural daughter,побічна дочка
natural endowment,природно пожертвувань
natural event,природна подія
natural gas,природний газ
natural history,природна історія
natural justice,природна справедливість
natural magic,природної магії
natural philosophy,натурфілософія
natural process,природний процес
natural resources,природні ресурси
natural science,природознавство
natural selection,природний відбір
natural son,побічний син
naturalised,натуралізований
naturalist,натураліст
naturalistic,натуралістичний
naturalization,натуралізація
naturalized,натуралізований
naturally,природно
naturalness,натуральність
nature,природа
nature cure,природа вилікувати
nature reserve,природний запас
nature study,вивчення природи
nature trail,стежка
natures,натури
nature-worship,природа поклоніння
naturopath,натуропат
naturopathic,натуропат
naught,ніщо
naughty,неслухняний
nausea,нудота
nauseatingly,нудотно
nauseous,нудотний
nautical,морський
nautical mile,морська миля
naval,військово-морської
naval adviser,військово-морської радник
naval agreement,морське угоду
naval attache,морський аташе
naval base,військово-морська база
naval blockade,морська блокада
naval competition,військово-морської конкуренції
naval court,військово-морської суд
naval craft,військово-морський корабель
naval force,військово-морські сили
nave,неф
navel,пупок
navel orange,пупок помаранчевий
navel-string,пуповина
navies,вмс
navigate,управляти
navigating,навігаційний
navigation,навігація
navigational,навігаційний
navigator,навігатор
navy,військово-морський флот
navy bean,темно-бобів
navy blue,темно-синій
navy school,темно-школа
nay,немає
nazarene,назареянин
nazi,нацист
nazi revolution,нацистська революція
nazim,назім
nazir,назір
nazism,нацизм
nbc,національне бюро стандартів
nco,нко
nea,неа
neal,ніл
