Word,Meaning
intensively,intensīvi
intent,nodoms
intent on,nodomiem
intention,nodoms
intentional,tīšs
intentionally,tīšām
intentioned,nodomi
intently,uzstāt
inter agency,inter aģentūra
inter allied,inter sabiedroto
inter committee,inter komiteja
inter company,inter kompānija
inter definition,inter definīcija
inter glacial,inter ledus
inter organization,inter organizācija
inter tie,inter kaklasaiti
inter union,inter savienība
inter departmental,inter departamentu
inter ethnic,inter etnisko
inter governmental,inter valdības
inter group,inter grupa
inter library,inter bibliotēka
inter parliamentary union,starpparlamentu savienība
inter personal,inter personīgā
inter vocal,inter vokāls
interact,savstarpēji iedarboties
interaction,mijiedarbība
interaction pattern,mijiedarbība modelis
interactive,interaktīvs
interactive worshipping,interaktīvs lūgšanu un
interactively,interaktīvi
interagency,starpresoru
interbank,starpbanku
interbreed,krustoties
interbreeding,krustošana
intercede,aizlūgt
intercedes,aizbildina
intercept,pārķert
intercepted,pārtvert
intercepting,pārtvert
interception,aizsprostojums
interceptor,kolektoru
intercepts,pārtver
intercession,aizrunāšana
intercessor,starpnieks
intercessory,starpnieka
interchange,savstarpēja apmaiņa
interchangeability,savstarpēja
interchangeable,aizstājami
interchangeable bond,aizstājami obligāciju
interchangeably,pamīšus
intercity,starppilsētu
inter-city,starppilsētu
inter-class,inter-klase
intercommunication,savstarpēji sakari
interconnect,savienot
interconnection,starpsavienojums
intercontinental,starpkontinentālā
intercourse,sakari
intercultural,starpkultūru
intercultural assimilation,starpkultūru asimilācija
intercultural education,starpkultūru izglītība
intercultural understanding,starpkultūru izpratni
interdependence,savstarpēja atkarība
interdependency,savstarpējā atkarība
interdependent,savstarpēji atkarīgs
interdiction,aizliegums
interdisciplinary,starpdisciplīnu
interest,procenti
interest free,bezprocentu
interest rate,procentu likme
interested,ieinteresēts
interested director,interesē direktors
interesting,interesants
interestingly,interesanti
interests,intereses
interface,interfeiss
interfere,traucēt
interfere with,traucēt
interference,iejaukšanās
interfering,traucējošs
interferometer,interferometru
intergovernmental,starpvaldību
interim,pagaidu
interior,interjers
interior design,interjera dizains
interior designer,interjera dizainers
interlacing,pīšanas
interlanguage,starpvalodu
interline,ierakstīt starp rindām
interlinear,ierakstīts starp rindām
interlining,starplīniju
interlock,saķerties
interlocking,bloķēšanas
interlocutor,sarunu biedrs
interlude,starpbrīdis
intermarriage,jaukta laulība
intermeddle,jaukties
intermediaries,starpniekiem
intermediary,starpnieks
intermediate,starpprodukts
intermediation,starpniecība
intermetallic,intermetālisko
interminable,bezgalīgs
intermission,starpbrīdis
intermittent,intermitējošs
intermittent fever,intermitējošs drudzis
intermittently,periodiski
intermolecular,bezgalīgās
intern,interns
internal,iekšējs
internal coating,iekšējais pārklājums
internal organ,iekšējo orgānu
internal secretion,iekšējās sekrēcijas
internally,iekšķīgi
internals,iekšējie
international,starptautisks
international affairs,starptautiski jautājumi
international law,starptautiskās tiesības
international organization,starptautiska organizācija
international system,starptautiskā sistēma
internationalism,internacionālisms
internationalist,internacionālists
internationalization,internacionalizācija
internationalize,internacionalizēt
internationally,starptautiski
internecine,nāvīgs
internecine war,nāvīgs karš
internet,internets
internet society,interneta sabiedrība
internode,mezgla
internship,prakse
interpersonal,starppersonu
interplanetary,starpplanētu
interplay,savstarpēja iedarbība
interpol,interpols
interpolate,interpolēt
interpolation,interpolācija
interposition,iespraudums
interpret,interpretēt
interpretation,iztulkošana
interpretative,skaidrojošs
interpreted,interpretēts
interpreter,tulks
interpreting,interpretējot
interpretive,interpretācijas
interprets,interpretē
interrelated,savstarpēji
interrelated programme,savstarpēji programma
interrogate,izjautāt
interrogated,nopratināta
interrogating,nopratinot
interrogation,pratināšana
interrogator,jautātājs
interrupt,pārtraukt
interrupted,pārtrauca
interrupting,pārtraukšana
interruption,pārtraukums
interrupts,pārtraukumi
intersect,krustot
intersected,nekrustojas
intersecting,krustojošos
intersection,krustošanās
intersects,šķērso
interspecific,starpsugu
intersperse,izkaisīt
interstate,starpštatu
interstate highway,starpštatu šosejas
interstellar,starpzvaigžņu
interstitial,intersticiāla
intertwining,savstarpēji sasaistot
interval,intervāls
intervene,iejaukties
intervened,iejaucās
intervenes,"iejaukšanās,"
intervening,iestājusies
intervention,iejaukšanās
interventionism,iejaukšanās
interventionist,intervents
interview,intervija
interviewer,intervētājs
interviewing,intervējot
interwoven,savstarpēji
intestate,miris
intestate property,likumiska īpašuma
intestinal,zarnu
intestine,zarna
intestines,zarnas
intimacy,intimitāte
intimate,intīms
intimately,cieši
intimation,norādījums
intimidate,iebiedēt
intimidated,iebiedēt
intimidates,iebiedē
intimidating,biedējoša
intimidation,iebiedēšana
into,uz
into perspective,perspektīvā
intolerable,neciešams
intolerance,neiecietība
intolerant,neiecietīgs
intonation,intonācija
intoxicate,reibināt
intoxicated,reibumā
intoxicating,apreibinoši
intoxicating drink,apreibinoši dzēriens
intoxication,intoksikācija
intra,iekšienē
intra sensory,iekšējo maņu
intra uterine,iekšējo dzemdes
intra organic,iekšienē organisko
intra-arterial,intraarteriāla
intracellular,starpšūnu
intracellular environment,starpšūnu vide
intra-commonwealth,iekšienē sadraudzības
intractable,grūtāk
intraepithelial,intraepiteliāli
intra-marginal,iekšienē margināls
intramuscular,intramuskulāri
intra-national,iekšienē valsts
intransigence,nepiekāpību
intraocular,intraokulārā
intraperitoneally,intraperitoneāli
intra-personal relationship,iekšienē personīgās attiecības
intra-physical law,iekšienē fiziskā likums
intra-plant,iekšienē augs
intra-psychic,iekšienē psihisks
intra-regional,starpreģionālā
intra-state,iekšienē valsts
intrauterine,intrauterīno
intra-uterine,intrauterīna
intravenous,intravenozs
intrepid,bezbailīgs
intricate,juceklīgs
intricately,savstarpēji
intrigue,intriga
intriguing,intriģējošs
intrinsic,būtisks
intrinsically,iekšēji
introduce,iepazīstināt
introduced,ieviesa
introducing,ieviešot
introduction,ievads
introductory,ievada
introspection,pašanalīze
introspective,introspektīvs
intruder,ielaušanās
intruding,neiejaucoties
intrusion,ielaušanās
intrusive,uzmācīgs
intrusiveness,iejaukšanos
intuition,intuīcija
intuitive,intuitīvi
intuitively,intuitīvi
inturn,pagriezienā
inuit,inuītu
inundate,applūdināt
inundated,appludinātas
inundation,applūdināšana
invade,iebrukt
invaded,iebruka
invader,iebrucējs
invades,aizskar
invading,okupē
invalid,nederīgs
invalid out,par spēkā neesošu out
invalidate,padarīt nederīgu
invalidated,nederīgām
invalidating,atspēkot
invalidity,invaliditāte
invaluable,nenovērtējams
invariable,nemainīgs
invariably,nemainīgi
invariant,invariantu
invariant property,invariantu īpašums
invasion,invāzija
invasive,agresīvs
invective,lamas
invent,izgudrot
invented,izgudroja
inventing,izgudrojot
invention,izgudrojums
inventive,atjautīgs
inventiveness,izdomas
inventor,izgudrotājs
inventory,inventārs
invents,izgudro
inverse,apgriezts
inversely,pretēji
inversion,inversija
invert,apgāzt
invertebrate,bezmugurkaulnieks
inverted,invertētā
inverted comma,invertētā komats
inverted commas,apgrieztus komatus
inverter,invertors
invest,ieguldīt
invest in,ieguldīt
invest with,ieguldīt ar
invested,ieguldīti
investigate,izmeklēt
investigating,izmeklēt
investigation,izmeklēšana
investigative,izmeklēšanas
investigator,pētnieks
investigatory,pētniecisks
investigatory reflex,operatīvā reflekss
investment,ieguldījums
investor,investors
invests,iegulda
invidious,aizvainojošs
invigilator,uzraugu
invigorate,spēcināt
invigorating,rosinoša
invigoration,dinamikas
invincibility,neuzvaramība
invincible,neuzvarams
inviolability,nepārkāpjamība
inviolable,neaizskarams
invisible,neredzams
invisible exports,neredzams eksports
invisible imports,neredzams imports
invisible ink,neredzamu tinti
invitation,ielūgums
invite,uzaicināt
invite in,uzaicināt uz
invite out,uzaicināt out
invited,uzaicināja
invitee,ielūguma
invites,uzaicinājumi
inviting,aicinošs
invocation,piesaukšana
invoice,pavadzīme
invoiced,rēķinā
invoicing,rēķinu
invoke,piesaukt
invoked,atsaukties
invokes,piesauc
invoking,piesaukt
involuntarily,neviļus
involuntary,piespiedu
involve,iesaistīt
involved,iesaistīti
involvement,iesaistīšana
inward,ievešana
inward investment,ārvalstu ieguldījumi
inward( s ),uz iekšu (-i)
inwardly,uz iekšu
inwards,uz iekšu
iodide,jodīds
iodine,jods
ion,jons
ionic,jonu
ionization,jonizācijas
ionize,jonizēt
ionosphere,jonosfēras
iota,jota
iran,irāna
iranian,irānas
iranian woman,irānas sieviete
iraq,irāka
iraqi,irākas
ireland,īrija
iris,varavīksnene
irish,īrijas
irish bull,īru bullis
irish coffee,īru kafija
irish potato,īru kartupeļu
irish pound,īrijas mārciņu
irish punt,īru punt
irish setter,īru seters
irish stew,īru sautējums
iron,dzelzs
iron age,dzelzs laikmets
iron clothes,dzelzs apģērbs
iron curtain,dzelzs priekškars
iron fist,dzelzs dūri
iron gray,dzelzs pelēks
iron grey,dzelzs pelēks
iron lung,dzelzs plaušu
iron nations,dzelzs nācijas
iron out,izgludināt
iron overload,dzelzs pārslodzes
iron ration,dzelzs deva
iron stone,dzelzs akmens
ironed,apkalts
iron-founder,dzelzs dibinātājs
iron-foundry,dzelzs lietuve
iron-handed,dzelzs roku
iron-hearted,dzelzs augstsirdīgs
ironic,ironisks
ironic( al ),ironiski (al)
ironical,ironisks
ironically,ironiski
ironing,gludināšana
ironing board,gludināmais dēlis
ironing-board,gludināmais dēlis
ironmaking,čuguna
ironman,dzelzs cilvēks
ironmongery,būvapkalumu
irons,dzelži
irony,ironija
irradiance,izstarošana
irradiated,apstarota
irradiation,apstarošana
irrational,neracionāls
irrationally,neracionāli
irreconcilable,nesamierināms
irreconcilable forces,nesavienojami spēki
irrecoverable,neatgūstams
irrefutable,neapstrīdams
irrefutably,neapstrīdami
irregular,neregulārs
irregularity,neregularitāte
irregularly,neregulāri
irrelevance,nepiederība
irrelevant,nenozīmīgs
irreligious,nereliģiozs
irremovability,neatceļamība
irreparable,nelabojams
irreparably,neatgriezeniski
irreplaceable,neaizvietojams
irrepressible,nevaldāms
irreproachable,nevainojams
irresistible,neatvairāms
irresolute,svārstīgs
irresolvable,neatrisināms
irrespective,neatkarīgi
irrespective of,"neatkarīgi no tā,"
irresponsibility,bezatbildība
irresponsible,bezatbildīgs
irresponsibly,bezatbildīgi
irretrievable,neatgūstams
irretrievably,neatgriezeniski
irreverence,necieņa
irreversible,neatgriežams
irreversibly,neatgriezeniski
irrevocable,neatsaucams
irrevocably,neatsaucami
irrigable,apūdeņojamā
irrigate,apūdeņot
irrigation,apūdeņošana
irritability,uzbudināmība
irritable,uzbudināms
irritant,kairinošs
irritate,kairināt
irritated,iekaisušas
irritates,kaitina
irritating,kairinošs
irritation,iekaisums
is,ir
is called,tiek saukts
is it,vai tas ir
is' judgement,"ir ""spriedums"
is she,vai viņa
is to say,proti
isaiah,jesajas
iscariot,iskariots
ischemic,išēmiska
ishmael,ismaēls
islam,islams
islamic law,islāma likums
islamism,islāmismu
islamist,islāma
island,sala
islander,salas iedzīvotājs
isle,sala
islet,saliņa
isn't,nav
isobutylene,izobutilēns
isocyanuric,izocianūrskābes
isolate,izolēt
isolated,izolēts
isolates,izolāti
isolating,izolējot
isolation,izolēšana
isolationism,izolacionisma
isolationist,izolacionisma
isomer,izomērs
isomerism,isomērie
isomerization,izomerizācija
isometric,izometriski
isometric line,izometriskais line
isophthalic,izoftalskābes
isoprene,izoprēna
isosceles,vienādsānu
isostatic,izostatiskā
isostatic change,izostatiskā maiņa
isotherm,izoterma
isothermal,izotermisks
isotonic,izotonisks
isotonic contraction,izotonisks kontrakcijas
isotonic line,izotonisks line
isotope,izotops
isotopic,izotopu
isotropic,izotropiski
israel,izraēla
israeli,izraēlas
israelite,izraēliešu
issuance,izsniegšana
issue,izdevums
issue from,jautājums no
issued,izdots
issuer,emitents
issuing,izsniegšana
it,tas
it depends,tas ir atkarīgs no
it is,tas ir
it is never too late to mend,tas nekad nav par vēlu laboties
it is no use crying over spilt milk,nav jēgas saucošs pār izlijis piens
it never rains but it pours,"tā nekad nav lietus, bet tas ielej"
it rains,līst lietus
it takes two to make a quarrel,tas aizņem divas izdarīt ķilda
italian,itālijas
italian ochre,italian okers
italian order,italian rīkojums
italian rice,itālijas rīsi
italian sandwich,italian sviestmaize
italian woman,italian sieviete
italic,kursīvs
italic type,italic tips
italicize,iespiest kursīvā
italics,slīprakstā
italy,itālija
itch,nieze
itching,nieze
itching palm,nieze palma
itchy,niezošs
itchy feet,niez pēdas
it'd,"tā, lūdzu"
item,punkts
itemize,uzskaitīt pēc punktiem
itemized,detalizēts
itemized appropriation,detalizēts apropriācija
iterate,atkārtot
iterated modality,atkārtoja modalitāte
iterates,"uzsvērts,"
iteration,atkārtošana
iterative,kas atkārtojas
itinerant,ceļojošs
itinerary,maršruts
itis,tas ir
it'll,tas būs
its,tās
it's,tas ir
its,tās
its snows,tā snieg
itself,pats
iud,ius
i've,esmu
ivory,ziloņkauls
ivy,efeja
jab,grūdiens
jack,domkrats
jack frost,jack sals
jack in,domkrats
jack knife,jack nazis
jack ladder,jack kāpnes
jack o' lantern,jack o 'laterna
jack plane,jack plakne
jack stone,jack akmens
jack up,jack līdz
jackal,šakālis
jacket,jaka
jacket crown,jaka kronis
jackfruit,džekfrūti
jack-fruit tree,jack-augļu koku
jack-knife,jack-nazis
jacks,domkrati
jade,skuķis
jade green,skuķis green
jaeger,vilnas triko
jagged,robains
jaggery palm,jaggery palmu
jaguar,jaguārs
jail,cietums
jail bird,cietumā putns
jailer,cietuma uzraugs
jailor,cietuma uzraugs
jainism,džainisms
jam,ievārījums
jam ( ),ievārījums ()
jam packed,ievārījuma pildīta
jam session,jam sesija
jam tomorrow,rīt ievārījums
jamaica,jamaika
jamaican,jamaikas
jamboree,salidojums
james joyce,džeimss džoiss
james watt,james vatu
jamming,traucētājierīces
jan,janvāris
jane,sievišķis
janitorial,sētnieku
janitorial service,sētnieku pakalpojumi
january,janvāris
japan,japāna
japanese,japānas
japanese woman,japāņu sieviete
japheth,jafets
jar,burka
jar ( ),jar ()
jar with,burka ar
jargon,žargons
jasmine,jasmīns
jasper,jašma
jaundice,dzeltenā kaite
javanese,javas
javanese woman,javiešu sieviete
javelin,šķēps
jaw,žoklis
jaw-bone,žokļa kaulu
jaws,žokļi
jay,sīlis
jay-walker,jay-gājējs
jazz,džezs
jealous,greizsirdīgs
jealously,greizsirdīgi
jealousy,greizsirdība
jean,kokvilnas audums
jeans,džinsi
jeep,džips
jehovah,jehova
jehu,ātrs
jelly,želeja
jelly doughnut,želejas donut
jelly fish,želejas zivis
jenny,ceļamais krāns
jeopardise,apdraudēt
jeopardize,apdraudētu
jeopardy,briesmas
jeremiah,jeremija
jeroboam,jerobeāms
jerry,fricis
jerry build,jerry būvēt
jerry builder,jerry celtnieks
jerry built,jerry būvēts
jerry-build,jerry būvēt
jerry-builder,jerry-celtnieks
jerry-building,jerry-ēka
jersey,džērsija
jerusalem,jeruzaleme
jest,joks
jesting,jokošanās
jesuit,jezuīts
jesus christ,jēzus kristus
jet,strūkla
jet black,piķa melns
jet engine,reaktīvais dzinējs
jet lagged,jet kavējās
jet propelled,jet dzen
jet propulsion,reaktīvās kustības
jet set,bagātnieki
jet setter,jet seters
jetty,mols
jew,ebrejs
jewel,dārgakmens
jewel crest,dārgakmens cekuls
jeweler,juvelieris
jewelery,rotaslietas
jewellery,rotaslietas
jewellry,juvelierizstrādājumu
jewelry,rotaslietas
jewish,ebreju
jewishness,jūdiem
jewry,ebreji
jews' harp,ebreju arfa
jib,niķoties
jib door,slepenas durvis
jiffy,mirklis
jiffy bag,mirklis bag
jig,džiga
jigsaw,finierzāģis
jigsaw puzzle,finierzāģis puzzle
jihad,krusta karš
jihadi,džihāda
jihadist,džihāda
jim dash,jim domuzīme
jingle,žvadzēt
jingle compound,žvadzēt savienojums
jingle lead,žvadzēt svina
jingoism,urāpatriotisms
jitters,nervozitāti
jittery,nervozs
job,darbs
job creation,darba vietu radīšana
job description,darba apraksts
job lot,darbs daudz
job prospects,darba iespējas
job satisfaction,apmierinātība ar darbu
job sharing,darba dalīšana
jobless,bez darba
joblessness,bezdarbs
jockey,žokejs
jockey for,žokejs par
jock-strap,jock siksna
joey,ķengura mazulis
jog,lēni skriet
jog along,jog gar
jog memory,jog atmiņas
jog on,jog uz
jog trot,jog rikši
jogging,lēns skrējiens
jogging suit,skriešanas uzvalks
johnny,zellis
johnny cake,johnny kūka
join,pievienoties
join battle,pievienoties kaujas
join forces,apvienot spēkus
join hands,sadoties rokās
join in,pievienojies
join up,pievienoties līdz
joined,pievienojās
joined hand,pievienojās roku
joiner,galdnieks
joining,iestāšanās
joint,locītava
joint author,kopīga autors
joint ownership,kopīpašuma
joint stock,akciju
joint stock company,akciju sabiedrība
jointly,kopīgi
joke,joks
joker,puisis
joking relationship,joko attiecības
jokingly,jokodamies
jollification,izprieca
jolly,jautrs
jolly along,jolly gar
jolly tale,jolly stāsts
jolly well,jautra labi
jordan,jordānija
jordan almond,jordan mandeļu
jordanian,jordānijas
josh,izzobot
joss,joks
jostle,grūstīt
jot,īsi pierakstīt
jot down,pierakstītu
joule,džouls
journal,žurnāls
journalism,žurnālistika
journalist,žurnālists
journalistic,žurnālistu
journey,ceļojums
jovial,dzīvespriecīgs
joy,prieks
joy ride,prieks braukt
joy stick,prieks stick
joyful,dzīvespriecīgs
joyfully,ar prieku
joyous,līksms
joystick,džoistiks
jubilant,gavilējoša
jubilation,jubilejas
jubilee,jubileja
judah,jūda
judaism,ebreju reliģija
judas,jūda
judge,tiesnesis
judgement,spriedums
judgement day,spriedums diena
judgement seat,tiesneša vieta
judgment,spriedums
judgmental,spriedumiem
judicature,tiesa
judicial,tiesas
judicial admission,tiesu uzņemšana
judicially,tiesiski
judiciary,tiesneši
judicious,saprātīgs
judo,džudo
jug,krūze
jugged hare,jugged zaķis
juggernaut,džagernauts
juggle,žonglēt
jugglery,triku rādīšana
juggling,žonglē
juice,sula
juiciness,sulīgums
juicy,sulīgs
juicy part,sulīgs daļa
juke-box,elektriskās klavieres
jul.,jūlijs
julian calendar,jūlija kalendārs
july,jūlijs
jumble,sajukt
jumble sale,labdarības tirdziņš
jumbo,koloss
jumbo sized,jumbo izmēra
jump,lēkt
jump at,uzņemt ar prieku
jump bail,lēkt bail
jump head,lēkt galva
jump in,ielēkt
jump jet,lēkt jet
jump lead,lēkt svina
jump leads,iedarbināšanas vadus
jump off,nolēkt
jump on,lēkt uz
jump out,izlēkt
jump rope,lecamaukla
jump ship,lēkt kuģis
jump suit,lēkt uzvalks
jumped,izlēca
jumper,džemperis
jumper cables,džemperis kabeļi
jumping,lēkšana
jumping jack,ķipars
jumpy,kaitinošs
jun,jūnijs
jun.,jūnijs
junction,krustojums
juncture,savienojums
june,jūnijs
jungle,džungļi
jungle fever,džungļi drudzis
jungle music,džungļi mūzika
junior,jaunākais
junior school,junior skola
junk,džonka
junk food,neveselīgas pārtikas
junk foods,junk pārtikas produktiem
junta,hunta
jupiter,jupiters
juridical,juridisks
jurisdiction,jurisdikcija
jurisdictional,jurisdikcijas
jurist,jurists
juror,zvērinātais
juror's book,zvērinātais grāmata
jury,žūrija
jury box,zvērināto sols
jury woman,žūrija sieviete
jury-mast,žūrija-mastu
jury-rigged,žūrija-rigged
just,tikko
just about,tikai par
just now,tikko
justice,taisnīgums
justiciable,tiesas aizsardzība
justifiable,attaisnojams
justifiably,pamatoti
justification,pamatojums
justificatory,reabilitējošs
justified,pamatots
justifies,pamato
justify,attaisnot
justifying,pamatojot
justinian,justiniāns
justly,pamatoti
jute,džuta
juvenile,pusaudzis
juvenile court,nepilngadīgo tiesa
juvenile delinquency,nepilngadīgo noziedzība
juvenile delinquent,nepilngadīgais likumpārkāpējs
juveniles,nepilngadīgie
kale,lapu kāposti
kale yard,kāposti yard
kali,kālijs
kanaka,strādnieks
kangaroo,ķengurs
kangaroo court,ķengurs tiesa
kangaroo rat,ķengurs žurku
karat,karaīmiete
karate,karatē
kashmir,kašmira
kashmiri,kašmiriešu
kashyapa,kāšjapa
kayak,kajaks
keck,atraugāties
kedar,kedars
keeling,kīlinga
keen,aizrautīgs
keen on,visiecienītākais
keenly,labprāt
keenness,vērīgums
keep,glabāt
keep accounts,vest rēķinus
keep after,saglabāt pēc
keep an eye on,paturēt acīs
keep at,turēt
keep away,turies pa gabalu
keep back,turēt atpakaļ
keep clear,saglabāt skaidru
keep company,saglabāt uzņēmumu
keep cool,saglabātu atdzist
keep count,glabāt skaits
keep down,turēt uz leju
keep fit,sportot
keep from,saglabāt no
keep going,turpini
keep guard,glabāt aizsargs
keep house,saimniekot
keep in,paturiet
keep mum,saglabāt mamma
keep off,turēt off
keep on,turpini
keep out,turēt ārā
keep pace,kopsolī
keep quiet,esi kluss
keep time,saglabātu laiku
keep to,ievērot
keep up,turi līdzi
keep watch,nomodā
keep wicket,saglabāt vārtiņi
keeper,sargs
keeping,glabāšana
keeps,uztur
kefir,kefīrs
kele,keles valodā
kelvin scale,kelvina skalas
kendall test,kendall testa
kennel,notekgrāvis
kenya,kenija
kenya fever,kenya drudzis
kenyan,kenijas
kenyan shilling,kenijas šiliņš
kept,tur
kept woman,tur sieviete
keratitis,keratīts
keratoconjunctivitis,keratokonjunktivīta
kerb,iegrožot
kernel,kodols
kernel letter,kodola vēstule
kerosene,petroleja
kerosene oil,petroleja eļļa
ketchup,kečups
ketone,ketonu
ketone body,ketonu ķermenis
kettle,tējkanna
key,taustiņš
key board,galvenais board
key hole,taustiņš caurums
key in,atslēga
key industry,galvenais nozare
key less,galvenais mazāk
key light,taustiņš gaismas
key money,galvenais nauda
key note,galvenais piezīme
key ring,atslēgu gredzens
key signature,galvenais paraksts
key stone,galvenais akmens
key up,taustiņu uz augšu
keyboard,tastatūra
keyboard instrument,tastatūras instruments
keyed up,ievadīta up
keylock,taustiņslēgs
keynesian,keinsa
keynesianism,keinsismu
keynote,pamattonis
keypad,tastatūra
keyring,atslēgu gredzens
key-ring,atslēgu gredzens
keys,taustiņi
keyword,atslēgvārds
khan,hans
khmer,khmeru
khomeini,homeinī
kick,spēriens
kick in,kick
kick off,atspēriens
kick out,izmest
kick starter,kick starteris
kicker,futbolists
kickoff,atspēriens
kickout,izmest
kick-starter,kick-starteris
kid,mazulis
kid glove,kazlēnu cimdi
kidnap,nolaupīt
kidnapped,nolaupīti
kidnapper,laupītājs
kidnapping,nolaupīšana
kidney,niere
kidney bean,nieru pupu
kidney machine,nieru mašīna
kidney stone,nierakmeņu
kidney-beans,nieru pupiņas
kidneys,nieres
kieserite,kizerītu
kill,nogalināt
kill hours,nogalināt stundas
kill joy,nogalināt prieku
kill off,nogalināt off
kill time,nogalināt laiku
killed,nogalināts
killer,slepkava
killer whale,zobenvalis
killing,nogalināšanu
kills,nogalina
kill-time,nogalināt-laiks
kiln,ceplis
kilo,kilograms
kilogram,kilograms
kilometer,kilometrs
kilometre,kilometrs
kilowatt,kilovats
kilowatt hour,kilovatstunda
kilowatt-hour,kilovatstundu
kin,dzimta
kind,laipns
kind of,it kā
kindergarten,bērnudārzs
kindle,iekurt
kindling,iekurs
kindly,laipni
kindness,laipnība
kindred,asinsradniecība
kinematic,kinemātiskā
kinematics,kinemātika
kinesiology,kinezioloģijas
kinetic,kinētisks
kinetic energy,kinētiskā enerģija
kinetically,kinētiski
kinetics,kinētika
king,karalis
king cup,karalis kauss
king sized,king izmērā
king-apple,king ābolu
kingdom,karaļvalsts
kingdom come,valstība!
kingfisher,zivju dzenis
kingly,dižens
king's bench,karaļa bench
king's counsel,karaļa padoms
king's court,karaļa tiesa
king's curia,karaļa curia
king's english,karaļa english
king's evil,karaļa ļaunums
king's girth,karaļa apkārtmērs
king's justice,karaļa taisnīgums
king's peace,karaļa miers
king's proctor,karaļa proctor
king's writ,karaļa raksts
kingship,valdīšana
kinsfolk,radi
kinship,radniecība
kinsman,radinieks
kiosk,kiosks
kirghiz,kirgīzu
kirk,baznīca
kirk ward,kirk aizbilstamais
kiss,skūpsts
kissed,noskūpstīja
kissing disease,kissing slimība
kissing-gate,"kissing, vārti"
kit cat,kit kaķis
kitchen,virtuve
kitchen cabinet,virtuves skapis
kitchen dutch,virtuves dutch
kitchen garden,sakņu dārzs
kitchen range,virtuves diapazons
kitchen sink,virtuves izlietne
kitchen stove,virtuves plīts
kitchenette,virtuvīte
kitchen-maid,virtuve-istabene
kitchenware,virtuves
kite,klija
kitten,kaķēns
kitty,kaķēns
kitty corner,kitty stūris
kitul tree,kitul koks
kiwi,kivi
kiwi fruit,kivi
knack,iemaņa
knave,kalps
knavish,blēdīgs
kneading,mīcīšana
knee,celis
knee breeches,ceļgalu biksēm
knee cap,ceļa kauliņš
knee deep,ceļgalu dziļi
knee high,ceļgalu augstu
knee length,ceļa garums
knee pants,ceļgalu bikses
knee-cap,ceļgalu cap
knee-deep,ceļgalu dziļi
knee-high,ceļgalu augstu
knee-hole,ceļa bedrīšu
kneel,mesties ceļos
knee-length,pusgarās
kneeling,nolaišanās
knees up,ceļgaliem
knelt,ceļos
knesset,kneseta
knew,zināja
knick knack,knick iemaņa
knick-knack,greznumlieta
knife,nazis
knife edge,nazis mala
knife grinder,nazis dzirnaviņas
knife point,nazis punkts
knife-edge,naža asmens
knife-grinder,nažu trinējs
knight,bruņinieks
knight errant,bruņinieks klejojošs
knighthood,bruņinieku
knights templer,bruņinieki templer
knit,adīt
knit together,adīt kopā
knit up,adīt augšu
knit wear,adīt tērpu
knitted,adīts
knitting,adīšana
knitting needle,adīšanas adatas
knitwear,trikotāža
knives,naži
knob,poga
knock,klauvēt
knock about,dauzīties apkārt
knock around,klauvēt apkārt
knock at,klauvē pie
knock back,klauvēt atpakaļ
knock down,notriekt
knock in,klauvēt in
knock knees,klauvēt ceļgaliem
knock off,pieklauvēt off
knock on,klauvē
knock out,izsist
knock over,pieklauvēt pār
knock together,sist kopā
knock up,klauvēt augšu
knockdown,notriekt
knocked,pieklauvēju
knocked out,atslēdzies
knocking,klauvē
knockout,nokauts
knockout punch,nokauts perforators
knocks,sitieniem
knoll,paugurs
knot,mezgls
knot hole,mezgls caurums
knot-grass,mezgls zāle
knot-hole,mezgls bedrīšu
know,zināt
know,zināt
know about,zina par
know all,zināt visu
know backwards,zināt atpakaļ
know best,zina vislabāk
know better,zināt labāk
know from,zinu no
know how,"zināt, kā"
know of,zināt
knowable,izzināmais
knower,zinātājs
know-how,zināšanas
knowing,zinot
knowingly,apzināti
knowledge,zināšanas
knowledgeable,labi informēts
knowledgeably,zinoši
knowledge-box,zināšanas-box
known,zināms
known as,pazīstams kā
knows,zina
knuckle,stilbs
knuckle under,šarnīrs saskaņā
knuckle-bone,stilbs kaulu
knuckle-duster,stilbs-duster
kodak,nofotografēt
kohl,kols
komodo lizard,komodo ķirzaka
korah,korahs
koran,korāns
korea,koreja
korean,korejiešu
korean woman,korejiešu sieviete
kraal,sādža
kraft,brūns ietinamais papīrs
kraft-paper,kraft-papīrs
kremlin,kremlis
krypton,kriptona
kudos,slava
kurdish,kurdu
kurdistan,kurdistānas
kuwait,kuveita
kuwaiti,kuveitas
lab,laboratorija
laban,lābans
label,etiķete
labeled,marķēts
labeled document,marķēts dokuments
labels,uzlīmes
labor,darbs
labor day,darba diena
labor movement,darbaspēka kustība
labor union,arodbiedrība
laboratory,laboratorija
labored,strādājuši
laborer,strādnieks
laborious,darbīgs
labour,darbs
labour day,darba svētki
labour exchange,darba birža
labour force,darbaspēks
labour intensive,darbietilpīgi
labour organiser,darba organizators
labour organizer,darba organizators
labour party,darba partija
labour saving,darba ietaupījums
labour under,mocīties
labour union,arodbiedrība
laboured,strādājuši
labourer,strādnieks
labour-exchange,darba maiņa
labouring,laboring
labour-saving,racionāls
labour-union,darba savienība
lace,mežģīnes
lace up,mežģīnes up
laced,savītas
lack,trūkums
