English,Other
georgia,jojiya
georgian,jojiyanci
jolly well,jolly da
jolly tale,jolly labari
jolly roger,jolly naam
jolly along,jolly tare
twinning,jona
jordanian,jordan
joshua,joshuwa
joss stick,joss sanda
jubilee,jubili
eagle eyed,juhurma sa ido
dump,juji
dump basket,juji kwandon
dump phase,juji lokaci
dump area,juji yankin
strutting,jujjuyawar
turning-circle,jujjũyãwar-dairar
juke-box,juke-akwatin
julian calendar,julian kalandar
juliet cap,juliet hula
jumble sale,jumble sayarwa
federalism,jumhuriya
republic,jumhuriya
friday,jummaa
friday week,jummaa mako
jump bail,jump belin
jump start,jump farko
jump lead,jump gubar
jump rope,jump igiya
jump ship,jump jirgin ruwa
jump head,jump kai
jump suit,jump kwat da wando
jump leads,jump take kaiwa
jumper cables,jumper igiyoyi
each other,juna
mutual,juna
one another,juna
mutual friend,juna aboki
mutual fund,juna asusun
mutual wall,juna bango
conceive,juna biyu
jungle fever,jungle zazzabi
endures,jure
tolerate,jure
tolerated,jure
hibernating,jure hunturu
undergoing,jurewa
jury,juri
jury box,juri akwatin
jury woman,juri mace
jury-rigged,juri-magudi
jury-mast,juri-mast
perseverance,juriya
resistance,juriya
resistance movement,juriya motsi
jurors book,juror littafin
spin,juya
turn around,juya
turning,juya
twisted,juya
turn in,juya a
turn signal,juya alama
turn adrift,juya bisa ikon allah
spin bowler,juya bowler
spin dry,juya bushe
turning circle,juya dairar
spin out,juya fita
turn about,juya game da
spin off,juya kashe
turn turtle,juya kunkuru
turn indicator,juya nuna alama
turn up,juya sama
turn down,juya saukar da
rotated,juya su
spin along,juya tare
turn against,juya wa
turn tail,juya wutsiya
turn into,juya zuwa cikin
spin-dry,juya-bushe
turn-against,juya-da
spin-drier,juya-drier
spin-out,juya-fito
turn-coat,juya-gashi
turn-in,juya-in
turn-upon,juya-kan
spin-off,juya-kashe
turn-pike,juya-pike
turn-table,juya-tebur
turn-up,juya-up
reversed,juyawa
rotating,juyawa
rotation,juyawa
compassionately,juyayi
nervous,juyayi
sympathy,juyayi
detraction,juye
upside down,juye
flux,juyi
upheaval,juyi
evolutionary,juyin
evolutionary change,juyin canjin
evolution,juyin halitta
evolutionary biology,juyin halitta
evolutionary order,juyin halitta domin
evolution theory,juyin halitta kaida
evolutionary hedonism,juyin hedonism
evolutionary linguistics,juyin ilmin harsuna
revolution,juyin juya halin
evolutionary perfection,juyin kammala
evolutionary doctrine,juyin koyaswa
coup,juyin mulki
coup-de-grace,juyin mulki-de-alherin
takeover,juyin mulkin
evolutionary ethics,juyin xaa
revolutionist,juyin-juya-
turning point,juyo
rose-coloured,jã
ignorant,jãhilai
ignorant conceit,jãhilai ji da
ignorance,jãhilci
ignorantly,jãhilci
argued,jãyayya
contend,jãyayya
wrangling,jãyayya
argue into,jãyayya a cikin
contend with,jãyayya da
quarrel with,jãyayya da
accursed,jĩfa
hurl,jĩfa
accuse,jĩfar
dissimilar,jũna
slid,jũya
turn back,jũya
turns,jũya
turn and,jũyar da
turn with,jũyar da
turn sour,jũyar da tsami
transference,jũyarwa
come to,jẽ
cast,jẽfa
cast down,jẽfa
flung,jẽfa
hurled,jẽfa
threw,jẽfa
cast iron,jẽfa baƙin ƙarfe
cast about,jẽfa game
cast aside,jẽfa kai
cast off,jẽfa kashe
cast moulding,jẽfa lokacin gyare-gyaren
cast-iron,jẽfa-baƙin ƙarfe
cast-down,jẽfa-down
cast-about,jẽfa-game
cast-off,jẽfa-kashe
cast-around-for,jẽfa-kusa-ga
cast-on,jẽfa-on
outcast,jẽfaffe
throw back,jẽfar
relate to,jẽranta
successively,jẽre
hast,ka
keep in,ka
thine,ka
thou,ka
thy,ka
your,ka
send for,ka aika zuwa ga
you bet,ka bet
grant,ka bã
bestow-upon,ka bã-kan
say,ka ce
say what,ka ce abin da
say no,ka ce ba
say so,ka ce haka
say-so,ka ce-haka
get out of,ka fita daga
magnify,ka girmama
you may lead a horse to water,ka iya kaiwa doki ya shayar
you wait,ka jira
turn away,ka kau da kai
rouse,ka kwaɗaitar
youve,ka matukar
draw near,ka nemi kusanta
hold with,ka rike da
hold out,ka rike fitar
hold up,ka rike har
hold hard,ka rike wuya
hold-down,ka rike-sauka
join forces,ka riskar da dakarun
hold down,ka riƙe ƙasa
ordain,ka rubũta
you know,ka sani
bring down,ka saukar
youd,ka so
make sure,ka tabbata
go downhill,ka tafi downhill
go dutch,ka tafi dutch
go about,ka tafi game da
go jogging,ka tafi jogging
go round,ka tafi zagaye
go deep,ka tafi zurfi
your holiness,ka tsarki
warn,ka yi gargaɗi
warn out,ka yi gargaɗi fita
warn off,ka yi gargaɗi kashe
closet,kabad
cupboard,kabad
locker,kabad
locker room,kabad dakin
closet philosopher,kabad falsafa
closet politician,kabad siyasa
cupboard love,kabad soyayya
closet drama,kabad wasan kwaikwayo
cupboard-love,kabad-soyayya
grave,kabari
grave stone,kabari dutse
grave furniture,kabari furniture
grave escort,kabari rakiya
grave pit,kabari rami
grave mound,kabari tudun
grave yard,kabari yadi
grave-accent,kabari-lafazi
mausoleum,kabarin
sepulcher,kabarin
sepulchre,kabarin
tomb,kabarin
tomb-stone,kabarin-dutse
gonorrhea,kabba da ciwon sanyi
gonorrhoea,kabba da ciwon sanyi
cabbage,kabeji
slaw,kabeji
cabbage white,kabeji da fari
cabbage rose,kabeji fure
cabbage boy,kabeji yaro
pumpkin,kabewa
cape,kabido
cape coloured,kabido masu launin
clan,kabila
ethnically,kabila
ethnicity,kabila
clan organization,kabila kungiyar
vietnamese,kabilan biyetnam
vietnamese woman,kabilan biyetnam mace
ethnic,kabilanci
ethnic community,kabilanci alumma
ethnic background,kabilanci baya
ethnic discrimination,kabilanci nuna bambanci
ethnic consciousness,kabilanci sani
ethnic aggregate,kabilanci tara
ethnic cleansing,kabilanci tsarkakewa
tribe,kabilar
iroquois,kabilar iroquois
cowboy,kaboyi
cowboy song,kaboyi song
seam,kabu
graves,kaburbura
vainly,kace
circumcise,kaciya
circumcision,kaciya
deduce,kacokan
crocodile,kada
unnoticed,kada a gane
crocodile tears,kada hawaye
dont count your chickens before they are hatched,kada ku ƙidaya ka kaji kafin su hatched
vote in,kada kuria a
vote on,kada kuria a kan
vote off,kada kuria a kashe
vote out,kada kuria fita
vote onto,kada kuria uwa
freshness,kada ɗanɗanonta ya gushe
crocodile-tears,kada-hawaye
hectare,kadada
alone,kadai
unilaterally,kadai
solitary,kadaitaccen
solitary confinement,kadaitaccen ɗaurin kurkuku
less,kadan
minimal,kadan
momentarily,kadan
slight,kadan
minimal calculus,kadan ilimin lissafi
skimpy,kadan mara albarka
newt,kadangare
asset,kadari
asset stripping,kadari yanã fizge tufarsu
estates,kadarori
estates general,kadarori general
inaugurate,kaddamar
inaugurated,kaddamar
inaugurating,kaddamar
launched,kaddamar
launching,kaddamar
launch into,kaddamar a cikin
launching pad,kaddamar kushin
launching clause,kaddamar magana
predestined,kaddara
conservatory,kade
spinning,kadi
spinning wheel,kadi dabaran
spinning jenny,kadi jenny
spinning top,kadi saman
spinning-wheel,kadi-dabaran
centering,kafa
centring,kafa
constituted,kafa
erect,kafa
established,kafa
establishing,kafa
formed,kafa
forming,kafa
founding,kafa
instituted,kafa
leg,kafa
passes,kafa
pitched,kafa
set up,kafa
setting up,kafa
the establishment,kafa
set in,kafa a
base on,kafa a kan
leg iron,kafa baƙin ƙarfe
enacted institutions,kafa cibiyoyin
set against,kafa da
set by,kafa da
set back,kafa da baya
unbreakable,kafa dake raba
leg room,kafa dakin
erect vision,kafa hangen nesa
leg break,kafa hutu
leg before wicket,kafa kafin wicket
leg bone,kafa kashi
established market,kafa kasuwa
set chisel,kafa kurfi
founder member,kafa m
set fair,kafa m
founding father,kafa mahaifinsa
colonize,kafa mulkin mallaka
leg of mutton,kafa na naman tunkiya
leg pull,kafa pull
leg puller,kafa puller
leg bye,kafa sai anjima
camped,kafa sansani
founder share,kafa share
leg it,kafa shi
leg show,kafa show
set a trap,kafa tarko
set a trap for,kafa tarko ga
founding fathers,kafa ubanninsu
pitched battle,kafa yaƙi
leg slip,kafa zamewa
leg-room,kafa-daki
leg-pull,kafa-pull
leg-up,kafa-up
shoulder,kafada
shoulder high,kafada high
shoulder bag,kafada jakar
shoulder strap,kafada madauri
shoulder blade,kafada ruwa
shoulder length,kafada tsawon
shoulder-strap,kafada-madauri
shoulder-blade,kafada-ruwa
hamstring,kafadarshi
nostrils,kafafen hancinsa
implanted,kafaffun
legs,kafafunsa
toe,kafana
toe hold,kafana riƙe
toe-cap,kafana-hula
toe-hold,kafana-riƙe
foot soldier,kafar soja
at loggerheads,kafar wando
atone,kafara
atonement,kafara
atoning,kafara
atone for,kafara don
delicatessen,kafe
rooted,kafe
carpet,kafet
carpet bag,kafet jakar
carpet slippers,kafet slippers
carpet area,kafet yankin
carpet-bag,kafet-jakar
carpet-knight,kafet-jarumi
optimistic,kaffa
expiation,kaffãrar
expiation ceremony,kaffãrar bikin
before,kafin
prior,kafin
prior to,kafin
before christ,kafin almasihu
pre-echo,kafin amsa kuwa
pre-marital,kafin aure
premarital,kafin aure
pre-existent,kafin babu shi
before dark,kafin duhu
pre-tax,kafin haraji
before last,kafin karshe
pre existence,kafin kasancewar
pre-existence,kafin kasancewar
pre-school,kafin makaranta
in the meantime,kafin nan
meantime,kafin nan
pre record,kafin rikodin
pre-record,kafin rikodin
pre-service,kafin sabis
pre-plan,kafin shirin
pre-arrange,kafin shirya
pre-arrangement,kafin tsari
before long,kafin tsawon
pre-war,kafin yaki
prior-to,kafin-to
carpenter,kafinta
blasphemous,kafirci
infidelity,kafirci
paganism,kafirci
blasphemous material,kafirci kayan
disbeliever,kafiri
infidel,kafiri
unbelievable,kafiri
unbeliever,kafiri
pretence,kafirta mãkircinsu
pretense,kafirta mãkircinsu
media file,kafofin watsa labarai fayil
critically,kafofin yada
indelible,kafu daram
indelible ink,kafu daram tawada
camphor,kafur
installation,kafuwa
foundation course,kafuwar hakika
foundation deposit,kafuwar saka kudi
configured,kaga
len,kagamine
fortress,kagara
allegation,kage
comfortably,kage
comfortably off,kage kashe
juncture,kagensa
crab,kaguwa
crab-apple,kaguwa-apple
antlers,kaho
hood,kaho
attained,kai
bear,kai
carried,kai
convey,kai
head,kai
lead,kai
necked,kai
reach,kai
reached,kai
reaching,kai
self,kai
thee,kai
top,kai
transport,kai
lead in,kai a
bear on,kai a kan
bear upon,kai a kan
lead on,kai a kan
self centered,kai a tsakiya
self centred,kai a tsakiya
self abnegation,kai abnegation
self abuse,kai abuse
self-abuse,kai abuse
self access,kai access
self preservation,kai adana
self-preservation,kai adana
self-acting,kai addashin
self-devotion,kai addini a gare
top class,kai aji
top drawer,kai aljihun tebur
self confidence,kai amincewa
self-confidence,kai amincewa
self reliance,kai aminci
self-reliance,kai aminci
self analysis,kai analysis
top twenty,kai ashirin
top secret,kai asiri
self assertive,kai assertive
self-assertive,kai assertive
self assertiveness,kai assertiveness
self-assertiveness,kai assertiveness
bear away,kai away
top sides,kai bangarorin
self serving,kai bauta
self explanatory,kai bayani
head note,kai bayanin kula
self evident,kai bayyana
self satisfied,kai bayyana ta
to take the bull by the horns,kai bijimin da zankayen
outreach,kai bishara
transport cafe,kai cafe
self-coloured,kai canza launin
self catering,kai catering
self fulfilling,kai cika
self consciously,kai consciously
self important,kai da muhimmanci
self-important,kai da muhimmanci
self contradictory,kai da sabanin
aside from,kai daga
bear out,kai daga
self worth,kai daraja
top notch,kai daraja
self destructively,kai destructively
bear down,kai down
carried down,kai down
self drive,kai drive
self effacing,kai effacing
self employement,kai employement
self defeating,kai fatattakar
attain,kai ga
head for,kai ga
lead to,kai ga
attain to,kai ga jarumawan
carried forward,kai gaba
self regard,kai game
self respect,kai game
self-respect,kai game
self-satisfied,kai gamsu
self-satisfaction,kai gamsuwa
self-realization,kai ganin
top coat,kai gashi
self justification,kai gaskata
top side,kai gefen
self esteem,kai girma
self-esteem,kai girma
self conceited,kai girman
top ten,kai goma
self supporting,kai goyon bayan
self same,kai guda
top flight,kai gudu
self test,kai gwajin
self government,kai gwamnatin
self-government,kai gwamnatin
self-praise,kai gõde
self sacrifice,kai hadaya
self-sacrifice,kai hadaya
self destructive,kai hallakaswa
self restraint,kai hani
self involved,kai hannu
self involvement,kai hannu
bear up,kai har
attacking,kai hare hare
self governing,kai harkokin mulki
self-governing,kai harkokin mulki
self disciplined,kai hore
self discipline,kai horo
self portrait,kai hoto
self-portrait,kai hoto
self imposed,kai hõre
self confessed,kai ikirarin
self control,kai iko
self-control,kai iko
self educated,kai ilimi
self image,kai image
self indulgence,kai indulgence
self-indulgence,kai indulgence
self indulgent,kai indulgent
self-indulgent,kai indulgent
self sufficient,kai isa
self sufficiency,kai isar
self-sufficiency,kai isar
self-examination,kai jarrabawa
self addressed,kai jawabi
transport ship,kai jirgin ruwa
take turns,kai jũya
self determination,kai kafiya
litigation,kai kara
head gear,kai kaya
top gear,kai kaya
self raising flour,kai kiwon gari
self-raising flour,kai kiwon gari
top boot,kai kora
self financing,kai kudi
self locking,kai kulle
self activating,kai kunna
self contained,kai kunshe
self-contained,kai kunshe
bear oneself,kai kunya
self asserting,kai kunã riyãwa
self-asserting,kai kunã riyãwa
fro,kai kãwo
self accusation,kai laanta
self loading,kai loading
self adhesive,kai m
self confident,kai m
self conscious,kai m
self critical,kai m
self-confident,kai m
self-conscious,kai m
self-fertile,kai m
self expression,kai magana
self possessed,kai mahaukaci
self-possessed,kai mahaukaci
head reader,kai mai karatu
self advertiser,kai mai talla
bear arms,kai makamai
head teacher,kai malami
self possession,kai mallaki
self-possession,kai mallaki
top level,kai matakin
top dressing,kai miya
self importance,kai muhimmancin
self rule,kai mulkin
self denial,kai musu
self-denial,kai musu
self respecting,kai mutunta
self righteously,kai na ƙwarai
self appointed,kai nada
top heavy,kai nauyi
self seeking,kai nẽman
self-seeking,kai nẽman
bear off,kai off
top ranking,kai ranking
self renunciation,kai renunciation
bear covering,kai rufe
self service,kai sabis
self-service,kai sabis
self taught,kai sanar da
self consciousness,kai sani
self made,kai sanya
whoa,kai sarkin
self controlled,kai sarrafawa
self seeded,kai seeded
self absorption,kai sha
self interest,kai shaawa
self-interest,kai shaawa
self interested,kai shaawar
self-interested,kai shaawar
self-sown,kai shuka
self willed,kai so
self-willed,kai so
self love,kai soyayya
self-starter,kai starter
self styled,kai styled
self-styled,kai styled
self righteous,kai sãlihai
self-righteous,kai sãlihai
self inflicted,kai sãme
self assurance,kai tabbaci
self-assurance,kai tabbaci
self assured,kai tabbacin
self assertion,kai tabbatarwa
self-assertion,kai tabbatarwa
top brass,kai tagulla
self help,kai taimako
self-help,kai taimako
self advertisement,kai talla
self rising flour,kai tanã fita gari
bear with,kai tare da
lead with,kai tare da
self assembly,kai taro
self pity,kai tausayi
self reliant,kai tawakkali
self-reliant,kai tawakkali
self congratulatory,kai taya murna
self defence,kai tsaro
self defense,kai tsaro
direct,kai tsaye
directly,kai tsaye
straightaway,kai tsaye
direct object,kai tsaye abu
direct access,kai tsaye access
direct aggressiveness,kai tsaye aggressiveness
direct arbitrage,kai tsaye arbitrage
direct co variation,kai tsaye co bambancin
direct affinity,kai tsaye dangantaka
direct inspection,kai tsaye dubawa
direct current,kai tsaye halin yanzu
direct tax,kai tsaye haraji
direct interview,kai tsaye hira
direct financing,kai tsaye kudi
direct account,kai tsaye lissafi
direct approach,kai tsaye m
direct discourse,kai tsaye magana
direct speech,kai tsaye magana
direct addressing,kai tsaye magance
direct action,kai tsaye mataki
direct appointment,kai tsaye nada
direct intention,kai tsaye niyyar
direct contempt,kai tsaye raini
direct injury,kai tsaye rauni
directly remunerative,kai tsaye remunerative
direct induction,kai tsaye shigar da
direct advertising,kai tsaye talla
direct debit,kai tsaye zare kudi
direct-object,kai tsaye-abu
direct-grant,kai tsaye-grant
direct-current,kai tsaye-halin yanzu
direct-tax,kai tsaye-haraji
direct-speech,kai tsaye-magana
direct-action,kai tsaye-mataki
self absorbed,kai tunawa
self-command,kai umurnin
self heal,kai warkar
top performance,kai wasan kwaikwayon
self awareness,kai wayar da kan jamaa
bear hard,kai wuya
self deception,kai yaudara
self criticism,kai zargi
top executive,kai zartarwa
sue,kai ƙara
sued,kai ƙarar
self righteousness,kai ƙwarai
head-butt,kai-butt
reach-me-down,kai-da ni-down
head-hunting,kai-farauta
head-mistress,kai-farka
head-start,kai-farko
head-gear,kai-kaya
head-man,kai-mutum
head-on,kai-on
head-water,kai-ruwa
head-stall,kai-turken shanu
head-phone,kai-waya
regrettable,kaico
regretted,kaicon
theory,kaidar
evolutionary theory,kaidar juyin halitta
theory of evolution,kaidar juyin halitta
guile,kaidinsu
scheming,kaidinsu
sharpen,kaifafa
edged,kaifi
sharp,kaifi
sharp eyed,kaifi sa ido
sharp sightedness,kaifi sightedness
sharp practice,kaifi yi
sharp practise,kaifi yi
sharp-edged,kaifi-kaifi
sharp-shooter,kaifi-mai harbi
sharp-set,kaifi-sa
sharp-toned,kaifi-toned
eloquent,kaifin
indirectly,kaikaice
lateral thinking,kaikaice tunani
indirect,kaikaitacce
indirect object,kaikaitacce abu
indirect influence,kaikaitacce albarkaci
indirect trade,kaikaitacce ciniki
indirect description,kaikaitacce description
indirect vision,kaikaitacce gani
indirect grant,kaikaitacce grant
indirect tax,kaikaitacce haraji
indirect knowledge,kaikaitacce ilmi
indirect contact,kaikaitacce lamba
indirect discourse,kaikaitacce magana
indirect speech,kaikaitacce magana
indirect intention,kaikaitacce niyyar
indirect question,kaikaitacce question
indirect subdivision,kaikaitacce reshe
indirect communication,kaikaitacce sadarwa
indirect evidence,kaikaitacce shaida
indirect suggestion,kaikaitacce shawara
indirect syllogism,kaikaitacce syllogism
indirect election,kaikaitacce zaben
indirect charges,kaikaitacce zargin
indirect descent,kaikaitacce zuriya
myself,kaina
caesar,kaisar
caesar salad,kaisar salatin
poultry,kaji
poultry-farm,kaji-farm
chicks,kajin
autumn,kaka
grandmother,kaka
the autumn,kaka
autumn crop,kaka amfanin gona
granny knot,kaka kulli
granny pot,kaka tukunya
mouthpiece,kakaki
horn,kakakin
spokesman,kakakin
spokesperson,kakakin
spokeswoman,kakakin
horn stone,kakakin dutse
horn beam,kakakin katako
horn stool,kakakin stool
forefather,kakan
grandfather,kakan
grandfather clock,kakan nan kowane lokaci
grandfather-clock,kakan-kowane lokaci
grandparents,kakaninki
ancestors,kakanninmu
ancestral,kakanninmu suka
season,kakar
great-grandmother,kakar kaka
season ticket,kakar tikitin
season-ticket,kakar tikitin-
doest,kake
wax,kakin zuma
wax figure,kakin zuma adadi
wax work,kakin zuma aiki
wax moth,kakin zuma asu
wax chandler,kakin zuma chandler
wax crayon,kakin zuma crayon
wax light,kakin zuma haske
wax insect,kakin zuma kwaro
wax bill,kakin zuma lissafin
wax coated,kakin zuma mai rufi
wax wing,kakin zuma reshe
wax paper,kakin zuma takarda
cautionary,kakkanadan
unrelenting,kakkaura
deplore,kakkausar
cut off,kakkãtse
wave,kalaman
wave form,kalaman form
wave front,kalaman gaban
wave train,kalaman jirgin kasa
wave angle,kalaman kwana
wave equation,kalaman lissafi
wave mechanics,kalaman makanikai
wave number,kalaman number
wave guide,kalaman shiryarwa
wave shape,kalaman siffar
wave trap,kalaman tarko
wave length,kalaman tsawon
calendar,kalanda
calendar year,kalanda shekara
calendar variation,kalandar bambancin
calendar week,kalandar mako
calendar month,kalandar watan
drum major,kalangu manyan
gleaning,kalar
babylonian,kaldiyawa
kale yard,kale yadi
caleb,kalibu
caliph,kalifa
calculator,kalkaleta
observe,kalla
overburden,kallafa
taxed,kallafa maka
contemplation,kallo
gaze,kallo
gazing,kallo
observation,kallo
spectacle,kallo
spectator,kallo
viciously,kallo
watched,kallo
gazing stock,kallo stock
spectator sport,kallo wasanni
watching,kallon
watching brief,kallon taƙaitaccen
word,kalma
transliteration,kalma da wani harshen
word game,kalma game
word painter,kalma mai zane-zane
word processing,kalmar aiki
word class,kalmar aji
word worship,kalmar bauta
word stress,kalmar danniya
word division,kalmar division
word order,kalmar domin
word form,kalmar form
word string,kalmar kirtani
word accent,kalmar lafazi
word meaning,kalmar maanar
word blindness,kalmar makanta
word play,kalmar play
word processer,kalmar processer
password,kalmar sirri
word square,kalmar square
word splitting,kalmar tsagawa
word structure,kalmar tsarin
word deafness,kalmar wani nauyi
word painting,kalmar zanen
word-for-word,kalmar-ga-kalma
word-building,kalmar-gini
word-picture,kalmar-hoto
word-perfect,kalmar-m
word-blindness,kalmar-makanta
word-splitting,kalmar-tsagawa
word-painting,kalmar-zanen
hem,kalmasa
hem in,kalmasa a
hem-in,kalmasa-a
hem-stitch,kalmasa-dinka
hem-up,kalmasa-up
words,kalmomi
extensible,kalmomin
calorie,kalori
dare,kalubalanta
challenge,kalubale
challenging,kalubale
challenge vote,kalubale zaben
fixation,kam
fixation hysteria,kam ciwon iska
fixation frequency,kam mita
apprehended,kama
apprehending,kama
arrest,kama
arrested,kama
arresting,kama
booked,kama
capture,kama
captured,kama
catch,kama
caught,kama
clutch,kama
gripped,kama
likeness,kama
resemblance,kama
resemble,kama
resembles,kama
resembling,kama
seize,kama
similarity,kama
the arrest,kama
clutch ( ),kama ()
catch at,kama a
clutch at,kama a
trapped,kama a tarko
catch all,kama duk
catch fly,kama gardama
conspicuous,kama hankali
conspicuous consumption,kama hankali amfani
booked route,kama hanya
seize upon,kama kan
fishing rod,kama kifi sanda
catch tale,kama labari
catch line,kama line
booked time,kama lokaci
catch phrase,kama magana
catch death,kama mutuwa
catch on,kama on
seize on,kama on
catch question,kama question
catch alight,kama sauka
catch it,kama shi
seize up,kama up
catch fire,kama wuta
dictatorial,kama-
catch-at,kama-a
catch-crop,kama-amfanin gona
catch-penny,kama-dinari
catch-out,kama-fito
catch-word,kama-kalma
coercion,kama-karya
catch-basin,kama-kwari
catch-phrase,kama-magana
catch-on,kama-on
catch-cold,kama-sanyi
catch-it,kama-shi
seize-up,kama-up
catch-fire,kama-wuta
looks,kamannuna
comparative,kamanta
disposed,kamanta
comparative religions,kamanta addinan
comparative ideology,kamanta akidar
comparative advantage,kamanta amfani
comparative values,kamanta dabiu
comparative government,kamanta gwamnatin
comparative method,kamanta hanyar
comparative sociology,kamanta ilimin halayyar zaman jamaa
comparative linguistics,kamanta ilmin harsuna
comparative grammar,kamanta nahawu
comparative concept,kamanta raayi
comparative statement,kamanta sanarwa
comparative politics,kamanta siyasa
comparative psychology,kamanta tunani
comparative literature,kamanta wallafe-wallafen
approximately,kamar
as it were,kamar
kinda,kamar
like,kamar
more like,kamar
such as,kamar
just now,kamar a yanzu
like blazes,kamar blazes
like a cat on hot bricks,kamar cat a kan zafi tubalin
as if,kamar dai
as though,kamar dai
like fun,kamar fun
like fury,kamar fushi
like hell,kamar gidan wuta
thus,kamar haka
like enough,kamar isa
like crazy,kamar mahaukaci
like mad,kamar mahaukaci
like water,kamar ruwa
like sardines,kamar sardines
like minded,kamar shiryayye
like-minded,kamar shiryayye
like sheep,kamar tumaki
like a sheep to the slaughter,kamar tumaki zuwa mayanka
like lightning,kamar walƙiya
similarly,kamar wancan
like anything,kamar wani abu
like this,kamar wannan
as,kamar yadda
even as,kamar yadda
likewise,kamar yadda
as against,kamar yadda a kan
as always,kamar yadda a kullum
as busy as a bee (an ant),kamar yadda aiki a matsayin kudan zuma (wata turũruwa)
as fast as a hare,kamar yadda azumi a matsayin hare
as black as coal,kamar yadda baki a matsayin ci
as vain as a peacock,kamar yadda banza a matsayin tsuntsun makka
as brisk as a butterfly,kamar yadda brisk a matsayin malam buɗe ido
as from,kamar yadda daga
as dark as midnight,kamar yadda duhu kamar yadda tsakar dare
as yet,kamar yadda duk da haka
as warm as wool,kamar yadda dumi kamar yadda ulu
as hungry as a wolf,kamar yadda fama da yunwa a matsayin kerkẽci
as happy as a king,kamar yadda farin ciki a matsayin sarkin
as fit as a fiddle,kamar yadda fit a matsayin irin goge
as free as air,kamar yadda free kamar yadda iska
as brittle as glass,kamar yadda gaggautsa kamar da gilashi
as swift as an arrow,kamar yadda gaggawar matsayin arrow
as regards,kamar yadda gaisuwa
as fair as a rose,kamar yadda gaskiya a matsayin fure
as proud as a peacock,kamar yadda girman kai a matsayin tsuntsun makka
as obstinate as a mule,kamar yadda girman matsayin alfadari
as the crow flies,kamar yadda hankaka kwari
as light as a feather,kamar yadda haske a matsayin gashin tsuntsu
as red as a cherry,kamar yadda ja a matsayin ceri
as red as a rose,kamar yadda ja a matsayin fure
as red as blood,kamar yadda ja kamar jini
as you make the bed,kamar yadda ka yi gado
as sharp as a needle,kamar yadda kaifi a matsayin allura
as sharp as a razor,kamar yadda kaifi a matsayin reza
as firm as a rock,kamar yadda kamfanin a matsayin rock
as pale as death,kamar yadda kodadde kamar yadda mutuwa
as green as grass,kamar yadda kore kamar ciyawa
as steady as a rock,kamar yadda kwari a matsayin rock
as greedy as a wolf,kamar yadda m kamar kerkẽci
as harmless as a dove,kamar yadda m kamar kurciya
as innocent as a dove,kamar yadda m kamar kurciya
as playful as a squirrel,kamar yadda m kamar yadda a kurege
as timid as a rabbit,kamar yadda m kamar yadda a rabbit
as watchful as a hawk,kamar yadda m kamar yadda a shaho
as graceful as a swan,kamar yadda m kamar yadda a swan
as tough as leather,kamar yadda m kamar yadda na fata
as loud as thunder,kamar yadda m kamar yadda tsãwa
as dumb as a statue,kamar yadda m kamar yadda wani mutum-mutumi
as brave as a lion,kamar yadda m kamar yadda zaki
as gentle as a lamb,kamar yadda m kamar yadda ɗan rago
as mad as a march hare,kamar yadda mahaukaci a matsayin maris hare
as fat as a pig,kamar yadda mai a matsayin alade
as sweet as honey,kamar yadda mai dadi kamar yadda zuma
as bright as day,kamar yadda mai haske kamar rana
as wise as solomon,kamar yadda mai hikima kamar yadda sulaimãn
as easy as abc,kamar yadda mai sauki kamar yadda abc
as quick (rapid) as lightning,kamar yadda mai sauri (m) kamar yadda walƙiya
as deep as a well,kamar yadda mai zurfi kamar rijiya
as blind as a bat/mole,kamar yadda makãho a matsayin jemage / tawadar allah
as poor as a church mouse,kamar yadda matalauta matsayin coci linzamin kwamfuta
as ugly as a scarecrow,kamar yadda mummuna a matsayin scarecrow
as of,kamar yadda na
as heavy as lead,kamar yadda nauyi kamar yadda gubar
as plump as a partridge,kamar yadda plump a matsayin partridge
as weak as a baby,kamar yadda rauni a matsayin baby
as yellow as gold,kamar yadda rawaya kamar zinariya
as smooth as velvet,kamar yadda santsi kamar yadda karammiski
as cold as ice,kamar yadda sanyi kamar kankara
as the king,kamar yadda sarki
as quiet as a lamb,kamar yadda shiru a matsayin ɗan rago
as silent as the grave,kamar yadda shiru kamar kabari
as silent as the dead,kamar yadda shiru kamar matattu
as per,kamar yadda ta
as soft as butter,kamar yadda taushi kamar man shanu
as soft as wax,kamar yadda taushi kamar yadda kakin zuma
as tricky as a monkey,kamar yadda tricky a matsayin biri
as old as the hills,kamar yadda tsohon kamar yadda tuddai
as silly as a goat,kamar yadda wauta a matsayin goat
as silly as a goose,kamar yadda wauta a matsayin goose
as cunning as a fox,kamar yadda wayo a matsayin fox
as hard as flint,kamar yadda wuya kamar yadda duwatsu
as to,kamar yadda ya
as usual,kamar yadda ya saba
as hot as fire,kamar yadda zafi kamar yadda wuta
as round as an apple,kamar yadda zagaye matsayin apple
as round as a ball,kamar yadda zagaye matsayin ball
childlike,kamar yara ƙanana
like stink,kamar yi ɗoyi
camera,kamara
camera care,kamara kula
camera obscura,kamara obscura
video camera,kamarar bidiyo
cameroon,kamaru
salesperson,kamasho
ought,kamata
should,kamata
supposed,kamata
ought to,kamata ya
capturing,kamawa
catching,kamawa
trainers,kambas
crown,kambi
crown wheel,kambi dabaran
crown princess,kambi gimbiya
crown jewels,kambi kayan ado
crown court,kambi kotu
crown lawyer,kambi lauya
